Profile Output Table - Standard Table 1
HEC-RAS  Plan: Plan 02  Locations: User Defined 
                                                                                     
# Rivers            = 1 
# Hydraulic Reaches = 1 
# River Stations    = 2 
# Plans             = 1 
# Profiles          = 731 

 River            Reach            River Sta        Profile            Q Total 
                                                                        (m3/s) 
                                                                                     
 1                1                159930.*         13SEP2011 1200     8859.26 
 1                1                159930.*         14SEP2011 0000     8795.98 
 1                1                159930.*         14SEP2011 1200     8734.76 
 1                1                159930.*         15SEP2011 0000     8683.05 
 1                1                159930.*         15SEP2011 1200     8645.48 
 1                1                159930.*         16SEP2011 0000     8621.83 
 1                1                159930.*         16SEP2011 1200     8612.75 
 1                1                159930.*         17SEP2011 0000     8614.72 
 1                1                159930.*         17SEP2011 1200     8613.12 
 1                1                159930.*         18SEP2011 0000     8613.01 
 1                1                159930.*         18SEP2011 1200     8640.47 
 1                1                159930.*         19SEP2011 0000     8680.38 
 1                1                159930.*         19SEP2011 1200     8696.46 
 1                1                159930.*         20SEP2011 0000     8698.45 
 1                1                159930.*         20SEP2011 1200     8720.67 
 1                1                159930.*         21SEP2011 0000     8746.48 
 1                1                159930.*         21SEP2011 1200     8732.77 
 1                1                159930.*         22SEP2011 0000     8694.36 
 1                1                159930.*         22SEP2011 1200     8674.57 
 1                1                159930.*         23SEP2011 0000     8660.02 
 1                1                159930.*         23SEP2011 1200     8637.05 
 1                1                159930.*         24SEP2011 0000     8603.33 
 1                1                159930.*         24SEP2011 1200     8562.11 
 1                1                159930.*         25SEP2011 0000     8510.93 
 1                1                159930.*         25SEP2011 1200     8450.63 
 1                1                159930.*         26SEP2011 0000     8383.27 
 1                1                159930.*         26SEP2011 1200     8320.84 
 1                1                159930.*         27SEP2011 0000     8260.39 
 1                1                159930.*         27SEP2011 1200     8213.53 
 1                1                159930.*         28SEP2011 0000     8173.45 
 1                1                159930.*         28SEP2011 1200     8080.78 
 1                1                159930.*         29SEP2011 0000     7965.32 
 1                1                159930.*         29SEP2011 1200     7880.30 
 1                1                159930.*         30SEP2011 0000     7817.31 
 1                1                159930.*         30SEP2011 1200     7748.27 
 1                1                159930.*         01OCT2011 0000     7685.44 
 1                1                159930.*         01OCT2011 1200     7653.04 
 1                1                159930.*         02OCT2011 0000     7640.11 
 1                1                159930.*         02OCT2011 1200     7644.97 
 1                1                159930.*         03OCT2011 0000     7657.11 
 1                1                159930.*         03OCT2011 1200     7656.70 
 1                1                159930.*         04OCT2011 0000     7654.91 
 1                1                159930.*         04OCT2011 1200     7653.17 
 1                1                159930.*         05OCT2011 0000     7655.91 
 1                1                159930.*         05OCT2011 1200     7679.39 
 1                1                159930.*         06OCT2011 0000     7710.68 
 1                1                159930.*         06OCT2011 1200     7737.71 
 1                1                159930.*         07OCT2011 0000     7761.60 
 1                1                159930.*         07OCT2011 1200     7784.75 
 1                1                159930.*         08OCT2011 0000     7807.03 
 1                1                159930.*         08OCT2011 1200     7827.07 
 1                1                159930.*         09OCT2011 0000     7841.91 
 1                1                159930.*         09OCT2011 1200     7847.42 
 1                1                159930.*         10OCT2011 0000     7842.75 
 1                1                159930.*         10OCT2011 1200     7881.45 
 1                1                159930.*         11OCT2011 0000     7927.84 
 1                1                159930.*         11OCT2011 1200     7932.21 
 1                1                159930.*         12OCT2011 0000     7912.91 
 1                1                159930.*         12OCT2011 1200     7857.54 
 1                1                159930.*         13OCT2011 0000     7784.58 
 1                1                159930.*         13OCT2011 1200     7726.63 
 1                1                159930.*         14OCT2011 0000     7676.38 
 1                1                159930.*         14OCT2011 1200     7632.40 
 1                1                159930.*         15OCT2011 0000     7591.63 
 1                1                159930.*         15OCT2011 1200     7530.22 
 1                1                159930.*         16OCT2011 0000     7458.28 
 1                1                159930.*         16OCT2011 1200     7378.48 
 1                1                159930.*         17OCT2011 0000     7292.68 
 1                1                159930.*         17OCT2011 1200     7165.71 
 1                1                159930.*         18OCT2011 0000     7019.48 
 1                1                159930.*         18OCT2011 1200     6959.70 
 1                1                159930.*         19OCT2011 0000     6930.88 
 1                1                159930.*         19OCT2011 1200     6902.39 
 1                1                159930.*         20OCT2011 0000     6868.11 
 1                1                159930.*         20OCT2011 1200     6818.30 
 1                1                159930.*         21OCT2011 0000     6757.43 
 1                1                159930.*         21OCT2011 1200     6652.16 
 1                1                159930.*         22OCT2011 0000     6528.77 
 1                1                159930.*         22OCT2011 1200     6409.32 
 1                1                159930.*         23OCT2011 0000     6295.11 
 1                1                159930.*         23OCT2011 1200     6235.70 
 1                1                159930.*         24OCT2011 0000     6202.19 
 1                1                159930.*         24OCT2011 1200     6160.95 
 1                1                159930.*         25OCT2011 0000     6124.13 
 1                1                159930.*         25OCT2011 1200     6095.65 
 1                1                159930.*         26OCT2011 0000     6079.28 
 1                1                159930.*         26OCT2011 1200     6041.91 
 1                1                159930.*         27OCT2011 0000     6004.45 
 1                1                159930.*         27OCT2011 1200     5996.38 
 1                1                159930.*         28OCT2011 0000     6006.38 
 1                1                159930.*         28OCT2011 1200     6002.70 
 1                1                159930.*         29OCT2011 0000     6003.93 
 1                1                159930.*         29OCT2011 1200     6056.60 
 1                1                159930.*         30OCT2011 0000     6131.53 
 1                1                159930.*         30OCT2011 1200     6222.66 
 1                1                159930.*         31OCT2011 0000     6324.73 
 1                1                159930.*         31OCT2011 1200     6395.93 
 1                1                159930.*         01NOV2011 0000     6461.74 
 1                1                159930.*         01NOV2011 1200     6545.52 
 1                1                159930.*         02NOV2011 0000     6634.19 
 1                1                159930.*         02NOV2011 1200     6719.82 
 1                1                159930.*         03NOV2011 0000     6798.76 
 1                1                159930.*         03NOV2011 1200     6909.94 
 1                1                159930.*         04NOV2011 0000     7022.73 
 1                1                159930.*         04NOV2011 1200     7091.34 
 1                1                159930.*         05NOV2011 0000     7135.53 
 1                1                159930.*         05NOV2011 1200     7151.70 
 1                1                159930.*         06NOV2011 0000     7152.97 
 1                1                159930.*         06NOV2011 1200     7192.02 
 1                1                159930.*         07NOV2011 0000     7243.25 
 1                1                159930.*         07NOV2011 1200     7263.17 
 1                1                159930.*         08NOV2011 0000     7271.16 
 1                1                159930.*         08NOV2011 1200     7292.53 
 1                1                159930.*         09NOV2011 0000     7320.43 
 1                1                159930.*         09NOV2011 1200     7350.18 
 1                1                159930.*         10NOV2011 0000     7382.02 
 1                1                159930.*         10NOV2011 1200     7428.57 
 1                1                159930.*         11NOV2011 0000     7478.99 
 1                1                159930.*         11NOV2011 1200     7521.20 
 1                1                159930.*         12NOV2011 0000     7559.97 
 1                1                159930.*         12NOV2011 1200     7564.91 
 1                1                159930.*         13NOV2011 0000     7559.13 
 1                1                159930.*         13NOV2011 1200     7561.27 
 1                1                159930.*         14NOV2011 0000     7565.11 
 1                1                159930.*         14NOV2011 1200     7578.55 
 1                1                159930.*         15NOV2011 0000     7584.31 
 1                1                159930.*         15NOV2011 1200     7567.36 
 1                1                159930.*         16NOV2011 0000     7531.10 
 1                1                159930.*         16NOV2011 1200     7488.23 
 1                1                159930.*         17NOV2011 0000     7439.90 
 1                1                159930.*         17NOV2011 1200     7385.28 
 1                1                159930.*         18NOV2011 0000     7327.15 
 1                1                159930.*         18NOV2011 1200     7275.14 
 1                1                159930.*         19NOV2011 0000     7226.64 
 1                1                159930.*         19NOV2011 1200     7167.85 
 1                1                159930.*         20NOV2011 0000     7113.99 
 1                1                159930.*         20NOV2011 1200     7118.84 
 1                1                159930.*         21NOV2011 0000     7155.34 
 1                1                159930.*         21NOV2011 1200     7175.07 
 1                1                159930.*         22NOV2011 0000     7200.06 
 1                1                159930.*         22NOV2011 1200     7281.19 
 1                1                159930.*         23NOV2011 0000     7393.98 
 1                1                159930.*         23NOV2011 1200     7492.02 
 1                1                159930.*         24NOV2011 0000     7595.84 
 1                1                159930.*         24NOV2011 1200     7733.80 
 1                1                159930.*         25NOV2011 0000     7908.07 
 1                1                159930.*         25NOV2011 1200     8083.79 
 1                1                159930.*         26NOV2011 0000     8288.36 
 1                1                159930.*         26NOV2011 1200     8576.28 
 1                1                159930.*         27NOV2011 0000     8919.91 
 1                1                159930.*         27NOV2011 1200     9287.44 
 1                1                159930.*         28NOV2011 0000     9676.39 
 1                1                159930.*         28NOV2011 1200    10090.89 
 1                1                159930.*         29NOV2011 0000    10541.31 
 1                1                159930.*         29NOV2011 1200    11046.72 
 1                1                159930.*         30NOV2011 0000    11580.41 
 1                1                159930.*         30NOV2011 1200    12090.00 
 1                1                159930.*         01DEC2011 0000    12566.79 
 1                1                159930.*         01DEC2011 1200    13019.32 
 1                1                159930.*         02DEC2011 0000    13439.49 
 1                1                159930.*         02DEC2011 1200    13817.15 
 1                1                159930.*         03DEC2011 0000    14153.85 
 1                1                159930.*         03DEC2011 1200    14450.52 
 1                1                159930.*         04DEC2011 0000    14718.36 
 1                1                159930.*         04DEC2011 1200    14973.37 
 1                1                159930.*         05DEC2011 0000    15219.68 
 1                1                159930.*         05DEC2011 1200    15472.05 
 1                1                159930.*         06DEC2011 0000    15748.76 
 1                1                159930.*         06DEC2011 1200    16051.10 
 1                1                159930.*         07DEC2011 0000    16369.86 
 1                1                159930.*         07DEC2011 1200    16695.63 
 1                1                159930.*         08DEC2011 0000    17025.79 
 1                1                159930.*         08DEC2011 1200    17358.48 
 1                1                159930.*         09DEC2011 0000    17702.65 
 1                1                159930.*         09DEC2011 1200    18061.13 
 1                1                159930.*         10DEC2011 0000    18420.81 
 1                1                159930.*         10DEC2011 1200    18776.27 
 1                1                159930.*         11DEC2011 0000    19133.88 
 1                1                159930.*         11DEC2011 1200    19499.26 
 1                1                159930.*         12DEC2011 0000    19862.71 
 1                1                159930.*         12DEC2011 1200    20218.16 
 1                1                159930.*         13DEC2011 0000    20565.98 
 1                1                159930.*         13DEC2011 1200    20898.78 
 1                1                159930.*         14DEC2011 0000    21201.84 
 1                1                159930.*         14DEC2011 1200    21478.82 
 1                1                159930.*         15DEC2011 0000    21721.96 
 1                1                159930.*         15DEC2011 1200    21924.79 
 1                1                159930.*         16DEC2011 0000    22112.76 
 1                1                159930.*         16DEC2011 1200    22307.21 
 1                1                159930.*         17DEC2011 0000    22496.08 
 1                1                159930.*         17DEC2011 1200    22664.28 
 1                1                159930.*         18DEC2011 0000    22818.57 
 1                1                159930.*         18DEC2011 1200    22968.31 
 1                1                159930.*         19DEC2011 0000    23106.04 
 1                1                159930.*         19DEC2011 1200    23226.45 
 1                1                159930.*         20DEC2011 0000    23337.83 
 1                1                159930.*         20DEC2011 1200    23446.32 
 1                1                159930.*         21DEC2011 0000    23554.61 
 1                1                159930.*         21DEC2011 1200    23665.84 
 1                1                159930.*         22DEC2011 0000    23772.38 
 1                1                159930.*         22DEC2011 1200    23872.95 
 1                1                159930.*         23DEC2011 0000    23968.29 
 1                1                159930.*         23DEC2011 1200    24051.05 
 1                1                159930.*         24DEC2011 0000    24134.47 
 1                1                159930.*         24DEC2011 1200    24230.04 
 1                1                159930.*         25DEC2011 0000    24330.52 
 1                1                159930.*         25DEC2011 1200    24433.55 
 1                1                159930.*         26DEC2011 0000    24534.59 
 1                1                159930.*         26DEC2011 1200    24638.84 
 1                1                159930.*         27DEC2011 0000    24755.43 
 1                1                159930.*         27DEC2011 1200    24874.85 
 1                1                159930.*         28DEC2011 0000    24974.24 
 1                1                159930.*         28DEC2011 1200    25039.87 
 1                1                159930.*         29DEC2011 0000    25052.77 
 1                1                159930.*         29DEC2011 1200    25014.79 
 1                1                159930.*         30DEC2011 0000    24940.16 
 1                1                159930.*         30DEC2011 1200    24842.31 
 1                1                159930.*         31DEC2011 0000    24733.42 
 1                1                159930.*         31DEC2011 1200    24616.45 
 1                1                159930.*         01JAN2012 0000    24483.25 
                                                                               
 1                1                404330.*         01JAN2011 0000     7900.40 
 1                1                404330.*         01JAN2011 1200     7929.82 
 1                1                404330.*         02JAN2011 0000     8009.38 
 1                1                404330.*         02JAN2011 1200     8054.87 
 1                1                404330.*         03JAN2011 0000     8018.31 
 1                1                404330.*         03JAN2011 1200     7962.27 
 1                1                404330.*         04JAN2011 0000     7908.48 
 1                1                404330.*         04JAN2011 1200     7853.74 
 1                1                404330.*         05JAN2011 0000     7800.91 
 1                1                404330.*         05JAN2011 1200     7745.29 
 1                1                404330.*         06JAN2011 0000     7684.00 
 1                1                404330.*         06JAN2011 1200     7619.48 
 1                1                404330.*         07JAN2011 0000     7554.46 
 1                1                404330.*         07JAN2011 1200     7493.36 
 1                1                404330.*         08JAN2011 0000     7436.54 
 1                1                404330.*         08JAN2011 1200     7403.04 
 1                1                404330.*         09JAN2011 0000     7406.64 
 1                1                404330.*         09JAN2011 1200     7440.84 
 1                1                404330.*         10JAN2011 0000     7512.85 
 1                1                404330.*         10JAN2011 1200     7632.43 
 1                1                404330.*         11JAN2011 0000     7815.38 
 1                1                404330.*         11JAN2011 1200     8045.05 
 1                1                404330.*         12JAN2011 0000     8319.00 
 1                1                404330.*         12JAN2011 1200     8601.52 
 1                1                404330.*         13JAN2011 0000     8872.52 
 1                1                404330.*         13JAN2011 1200     9185.10 
 1                1                404330.*         14JAN2011 0000     9570.84 
 1                1                404330.*         14JAN2011 1200     9913.65 
 1                1                404330.*         15JAN2011 0000    10151.11 
 1                1                404330.*         15JAN2011 1200    10317.92 
 1                1                404330.*         16JAN2011 0000    10415.34 
 1                1                404330.*         16JAN2011 1200    10469.22 
 1                1                404330.*         17JAN2011 0000    10485.92 
 1                1                404330.*         17JAN2011 1200    10433.29 
 1                1                404330.*         18JAN2011 0000    10294.22 
 1                1                404330.*         18JAN2011 1200    10160.47 
 1                1                404330.*         19JAN2011 0000    10065.67 
 1                1                404330.*         19JAN2011 1200     9952.40 
 1                1                404330.*         20JAN2011 0000     9800.77 
 1                1                404330.*         20JAN2011 1200     9622.23 
 1                1                404330.*         21JAN2011 0000     9420.03 
 1                1                404330.*         21JAN2011 1200     9207.08 
 1                1                404330.*         22JAN2011 0000     8986.28 
 1                1                404330.*         22JAN2011 1200     8768.62 
 1                1                404330.*         23JAN2011 0000     8562.33 
 1                1                404330.*         23JAN2011 1200     8383.30 
 1                1                404330.*         24JAN2011 0000     8237.42 
 1                1                404330.*         24JAN2011 1200     8101.44 
 1                1                404330.*         25JAN2011 0000     7971.22 
 1                1                404330.*         25JAN2011 1200     7873.25 
 1                1                404330.*         26JAN2011 0000     7822.89 
 1                1                404330.*         26JAN2011 1200     7799.95 
 1                1                404330.*         27JAN2011 0000     7798.22 
 1                1                404330.*         27JAN2011 1200     7804.45 
 1                1                404330.*         28JAN2011 0000     7812.06 
 1                1                404330.*         28JAN2011 1200     7800.90 
 1                1                404330.*         29JAN2011 0000     7758.18 
 1                1                404330.*         29JAN2011 1200     7710.09 
 1                1                404330.*         30JAN2011 0000     7665.97 
 1                1                404330.*         30JAN2011 1200     7625.02 
 1                1                404330.*         31JAN2011 0000     7588.48 
 1                1                404330.*         31JAN2011 1200     7547.55 
 1                1                404330.*         01FEB2011 0000     7497.61 
 1                1                404330.*         01FEB2011 1200     7458.43 
 1                1                404330.*         02FEB2011 0000     7442.53 
 1                1                404330.*         02FEB2011 1200     7442.62 
 1                1                404330.*         03FEB2011 0000     7457.81 
 1                1                404330.*         03FEB2011 1200     7477.33 
 1                1                404330.*         04FEB2011 0000     7495.28 
 1                1                404330.*         04FEB2011 1200     7521.06 
 1                1                404330.*         05FEB2011 0000     7564.14 
 1                1                404330.*         05FEB2011 1200     7629.01 
 1                1                404330.*         06FEB2011 0000     7718.45 
 1                1                404330.*         06FEB2011 1200     7812.42 
 1                1                404330.*         07FEB2011 0000     7901.52 
 1                1                404330.*         07FEB2011 1200     7968.93 
 1                1                404330.*         08FEB2011 0000     8004.98 
 1                1                404330.*         08FEB2011 1200     8035.10 
 1                1                404330.*         09FEB2011 0000     8063.78 
 1                1                404330.*         09FEB2011 1200     8097.18 
 1                1                404330.*         10FEB2011 0000     8141.59 
 1                1                404330.*         10FEB2011 1200     8206.63 
 1                1                404330.*         11FEB2011 0000     8304.87 
 1                1                404330.*         11FEB2011 1200     8491.34 
 1                1                404330.*         12FEB2011 0000     8805.71 
 1                1                404330.*         12FEB2011 1200     9114.54 
 1                1                404330.*         13FEB2011 0000     9353.34 
 1                1                404330.*         13FEB2011 1200     9570.64 
 1                1                404330.*         14FEB2011 0000     9779.54 
 1                1                404330.*         14FEB2011 1200     9946.87 
 1                1                404330.*         15FEB2011 0000    10057.54 
 1                1                404330.*         15FEB2011 1200    10129.21 
 1                1                404330.*         16FEB2011 0000    10164.07 
 1                1                404330.*         16FEB2011 1200    10161.03 
 1                1                404330.*         17FEB2011 0000    10117.01 
 1                1                404330.*         17FEB2011 1200    10006.66 
 1                1                404330.*         18FEB2011 0000     9816.26 
 1                1                404330.*         18FEB2011 1200     9647.28 
 1                1                404330.*         19FEB2011 0000     9538.01 
 1                1                404330.*         19FEB2011 1200     9429.32 
 1                1                404330.*         20FEB2011 0000     9301.47 
 1                1                404330.*         20FEB2011 1200     9174.83 
 1                1                404330.*         21FEB2011 0000     9058.11 
 1                1                404330.*         21FEB2011 1200     8934.51 
 1                1                404330.*         22FEB2011 0000     8798.74 
 1                1                404330.*         22FEB2011 1200     8646.79 
 1                1                404330.*         23FEB2011 0000     8473.88 
 1                1                404330.*         23FEB2011 1200     8305.28 
 1                1                404330.*         24FEB2011 0000     8149.75 
 1                1                404330.*         24FEB2011 1200     8030.79 
 1                1                404330.*         25FEB2011 0000     7964.84 
 1                1                404330.*         25FEB2011 1200     8001.91 
 1                1                404330.*         26FEB2011 0000     8181.60 
 1                1                404330.*         26FEB2011 1200     8441.78 
 1                1                404330.*         27FEB2011 0000     8766.48 
 1                1                404330.*         27FEB2011 1200     9162.82 
 1                1                404330.*         28FEB2011 0000     9644.46 
 1                1                404330.*         28FEB2011 1200    10214.66 
 1                1                404330.*         01MAR2011 0000    10892.06 
 1                1                404330.*         01MAR2011 1200    11573.90 
 1                1                404330.*         02MAR2011 0000    12203.63 
 1                1                404330.*         02MAR2011 1200    12814.75 
 1                1                404330.*         03MAR2011 0000    13417.56 
 1                1                404330.*         03MAR2011 1200    14057.88 
 1                1                404330.*         04MAR2011 0000    14754.01 
 1                1                404330.*         04MAR2011 1200    15392.87 
 1                1                404330.*         05MAR2011 0000    15937.57 
 1                1                404330.*         05MAR2011 1200    16585.57 
 1                1                404330.*         06MAR2011 0000    17387.39 
 1                1                404330.*         06MAR2011 1200    18051.43 
 1                1                404330.*         07MAR2011 0000    18516.97 
 1                1                404330.*         07MAR2011 1200    18888.47 
 1                1                404330.*         08MAR2011 0000    19194.19 
 1                1                404330.*         08MAR2011 1200    19602.58 
 1                1                404330.*         09MAR2011 0000    20133.88 
 1                1                404330.*         09MAR2011 1200    20752.30 
 1                1                404330.*         10MAR2011 0000    21442.23 
 1                1                404330.*         10MAR2011 1200    22005.23 
 1                1                404330.*         11MAR2011 0000    22426.87 
 1                1                404330.*         11MAR2011 1200    22751.34 
 1                1                404330.*         12MAR2011 0000    23002.94 
 1                1                404330.*         12MAR2011 1200    23216.84 
 1                1                404330.*         13MAR2011 0000    23404.29 
 1                1                404330.*         13MAR2011 1200    23603.14 
 1                1                404330.*         14MAR2011 0000    23815.74 
 1                1                404330.*         14MAR2011 1200    23922.29 
 1                1                404330.*         15MAR2011 0000    23932.01 
 1                1                404330.*         15MAR2011 1200    24007.38 
 1                1                404330.*         16MAR2011 0000    24151.11 
 1                1                404330.*         16MAR2011 1200    24319.64 
 1                1                404330.*         17MAR2011 0000    24502.69 
 1                1                404330.*         17MAR2011 1200    24583.60 
 1                1                404330.*         18MAR2011 0000    24572.63 
 1                1                404330.*         18MAR2011 1200    24648.15 
 1                1                404330.*         19MAR2011 0000    24809.30 
 1                1                404330.*         19MAR2011 1200    24970.20 
 1                1                404330.*         20MAR2011 0000    25121.83 
 1                1                404330.*         20MAR2011 1200    25289.51 
 1                1                404330.*         21MAR2011 0000    25471.92 
 1                1                404330.*         21MAR2011 1200    25561.34 
 1                1                404330.*         22MAR2011 0000    25569.70 
 1                1                404330.*         22MAR2011 1200    25637.42 
 1                1                404330.*         23MAR2011 0000    25763.36 
 1                1                404330.*         23MAR2011 1200    25896.93 
 1                1                404330.*         24MAR2011 0000    26031.99 
 1                1                404330.*         24MAR2011 1200    26174.72 
 1                1                404330.*         25MAR2011 0000    26322.96 
 1                1                404330.*         25MAR2011 1200    26473.04 
 1                1                404330.*         26MAR2011 0000    26624.44 
 1                1                404330.*         26MAR2011 1200    26749.26 
 1                1                404330.*         27MAR2011 0000    26851.67 
 1                1                404330.*         27MAR2011 1200    26981.20 
 1                1                404330.*         28MAR2011 0000    27135.39 
 1                1                404330.*         28MAR2011 1200    27162.40 
 1                1                404330.*         29MAR2011 0000    27081.29 
 1                1                404330.*         29MAR2011 1200    27097.79 
 1                1                404330.*         30MAR2011 0000    27207.15 
 1                1                404330.*         30MAR2011 1200    27338.57 
 1                1                404330.*         31MAR2011 0000    27474.33 
 1                1                404330.*         31MAR2011 1200    27605.92 
 1                1                404330.*         01APR2011 0000    27738.44 
 1                1                404330.*         01APR2011 1200    27835.00 
 1                1                404330.*         02APR2011 0000    27899.85 
 1                1                404330.*         02APR2011 1200    28001.18 
 1                1                404330.*         03APR2011 0000    28135.49 
 1                1                404330.*         03APR2011 1200    28137.47 
 1                1                404330.*         04APR2011 0000    28029.11 
 1                1                404330.*         04APR2011 1200    27833.53 
 1                1                404330.*         05APR2011 0000    27576.04 
 1                1                404330.*         05APR2011 1200    27369.01 
 1                1                404330.*         06APR2011 0000    27207.31 
 1                1                404330.*         06APR2011 1200    27046.56 
 1                1                404330.*         07APR2011 0000    26882.40 
 1                1                404330.*         07APR2011 1200    26706.12 
 1                1                404330.*         08APR2011 0000    26520.26 
 1                1                404330.*         08APR2011 1200    26375.30 
 1                1                404330.*         09APR2011 0000    26264.05 
 1                1                404330.*         09APR2011 1200    26051.12 
 1                1                404330.*         10APR2011 0000    25752.31 
 1                1                404330.*         10APR2011 1200    25413.90 
 1                1                404330.*         11APR2011 0000    25049.83 
 1                1                404330.*         11APR2011 1200    24663.16 
 1                1                404330.*         12APR2011 0000    24260.65 
 1                1                404330.*         12APR2011 1200    23867.06 
 1                1                404330.*         13APR2011 0000    23480.76 
 1                1                404330.*         13APR2011 1200    23115.07 
 1                1                404330.*         14APR2011 0000    22767.47 
 1                1                404330.*         14APR2011 1200    22462.58 
 1                1                404330.*         15APR2011 0000    22191.50 
 1                1                404330.*         15APR2011 1200    21935.58 
 1                1                404330.*         16APR2011 0000    21690.05 
 1                1                404330.*         16APR2011 1200    21481.08 
 1                1                404330.*         17APR2011 0000    21303.54 
 1                1                404330.*         17APR2011 1200    21172.97 
 1                1                404330.*         18APR2011 0000    21081.07 
 1                1                404330.*         18APR2011 1200    21033.74 
 1                1                404330.*         19APR2011 0000    21023.27 
 1                1                404330.*         19APR2011 1200    21012.31 
 1                1                404330.*         20APR2011 0000    20996.65 
 1                1                404330.*         20APR2011 1200    21018.98 
 1                1                404330.*         21APR2011 0000    21077.19 
 1                1                404330.*         21APR2011 1200    21142.80 
 1                1                404330.*         22APR2011 0000    21210.43 
 1                1                404330.*         22APR2011 1200    21306.50 
 1                1                404330.*         23APR2011 0000    21429.23 
 1                1                404330.*         23APR2011 1200    21536.25 
 1                1                404330.*         24APR2011 0000    21625.16 
 1                1                404330.*         24APR2011 1200    21751.57 
 1                1                404330.*         25APR2011 0000    21914.58 
 1                1                404330.*         25APR2011 1200    22134.64 
 1                1                404330.*         26APR2011 0000    22404.33 
 1                1                404330.*         26APR2011 1200    22666.13 
 1                1                404330.*         27APR2011 0000    22913.77 
 1                1                404330.*         27APR2011 1200    23134.51 
 1                1                404330.*         28APR2011 0000    23333.69 
 1                1                404330.*         28APR2011 1200    23575.55 
 1                1                404330.*         29APR2011 0000    23857.43 
 1                1                404330.*         29APR2011 1200    24160.68 
 1                1                404330.*         30APR2011 0000    24479.10 
 1                1                404330.*         30APR2011 1200    24873.14 
 1                1                404330.*         01MAY2011 0000    25333.35 
 1                1                404330.*         01MAY2011 1200    25896.63 
 1                1                404330.*         02MAY2011 0000    26544.23 
 1                1                404330.*         02MAY2011 1200    27259.79 
 1                1                404330.*         03MAY2011 0000    28026.34 
 1                1                404330.*         03MAY2011 1200    28682.11 
 1                1                404330.*         04MAY2011 0000    29239.29 
 1                1                404330.*         04MAY2011 1200    29794.93 
 1                1                404330.*         05MAY2011 0000    30356.39 
 1                1                404330.*         05MAY2011 1200    30882.95 
 1                1                404330.*         06MAY2011 0000    31382.48 
 1                1                404330.*         06MAY2011 1200    31925.40 
 1                1                404330.*         07MAY2011 0000    32504.48 
 1                1                404330.*         07MAY2011 1200    33196.97 
 1                1                404330.*         08MAY2011 0000    33976.76 
 1                1                404330.*         08MAY2011 1200    34923.70 
 1                1                404330.*         09MAY2011 0000    36002.32 
 1                1                404330.*         09MAY2011 1200    36873.26 
 1                1                404330.*         10MAY2011 0000    37571.89 
 1                1                404330.*         10MAY2011 1200    38188.18 
 1                1                404330.*         11MAY2011 0000    38753.25 
 1                1                404330.*         11MAY2011 1200    39287.50 
 1                1                404330.*         12MAY2011 0000    39805.30 
 1                1                404330.*         12MAY2011 1200    40285.25 
 1                1                404330.*         13MAY2011 0000    40735.40 
 1                1                404330.*         13MAY2011 1200    40962.92 
 1                1                404330.*         14MAY2011 0000    41023.80 
 1                1                404330.*         14MAY2011 1200    40746.72 
 1                1                404330.*         15MAY2011 0000    40260.32 
 1                1                404330.*         15MAY2011 1200    39664.20 
 1                1                404330.*         16MAY2011 0000    38990.20 
 1                1                404330.*         16MAY2011 1200    38684.80 
 1                1                404330.*         17MAY2011 0000    38633.52 
 1                1                404330.*         17MAY2011 1200    38668.58 
 1                1                404330.*         18MAY2011 0000    38751.38 
 1                1                404330.*         18MAY2011 1200    39215.75 
 1                1                404330.*         19MAY2011 0000    39969.03 
 1                1                404330.*         19MAY2011 1200    40382.03 
 1                1                404330.*         20MAY2011 0000    40507.93 
 1                1                404330.*         20MAY2011 1200    40585.01 
 1                1                404330.*         21MAY2011 0000    40649.82 
 1                1                404330.*         21MAY2011 1200    40658.97 
 1                1                404330.*         22MAY2011 0000    40623.55 
 1                1                404330.*         22MAY2011 1200    40497.31 
 1                1                404330.*         23MAY2011 0000    40304.21 
 1                1                404330.*         23MAY2011 1200    40185.65 
 1                1                404330.*         24MAY2011 0000    40122.59 
 1                1                404330.*         24MAY2011 1200    40098.04 
 1                1                404330.*         25MAY2011 0000    40098.75 
 1                1                404330.*         25MAY2011 1200    40117.13 
 1                1                404330.*         26MAY2011 0000    40143.23 
 1                1                404330.*         26MAY2011 1200    40159.55 
 1                1                404330.*         27MAY2011 0000    40179.14 
 1                1                404330.*         27MAY2011 1200    40198.23 
 1                1                404330.*         28MAY2011 0000    40217.63 
 1                1                404330.*         28MAY2011 1200    40041.21 
 1                1                404330.*         29MAY2011 0000    39705.14 
 1                1                404330.*         29MAY2011 1200    39470.31 
 1                1                404330.*         30MAY2011 0000    39330.26 
 1                1                404330.*         30MAY2011 1200    39199.07 
 1                1                404330.*         31MAY2011 0000    39070.42 
 1                1                404330.*         31MAY2011 1200    38973.86 
 1                1                404330.*         01JUN2011 0000    38894.57 
 1                1                404330.*         01JUN2011 1200    38815.54 
 1                1                404330.*         02JUN2011 0000    38737.02 
 1                1                404330.*         02JUN2011 1200    38660.03 
 1                1                404330.*         03JUN2011 0000    38583.88 
 1                1                404330.*         03JUN2011 1200    38415.40 
 1                1                404330.*         04JUN2011 0000    38177.11 
 1                1                404330.*         04JUN2011 1200    37970.85 
 1                1                404330.*         05JUN2011 0000    37794.55 
 1                1                404330.*         05JUN2011 1200    37518.69 
 1                1                404330.*         06JUN2011 0000    37157.17 
 1                1                404330.*         06JUN2011 1200    36827.30 
