link,to,lat,lon,B,z,n,nCC,Tw,TwCC,Length,gages,level
4867579,4867583,39.566505,-91.292175,3.230186,0.5553097,0.06,0.12,5.383643,16.15093,32.0,,86
2923805,2923797,39.6569,-90.96095,5.2200484,0.4493382,0.055,0.11,8.700081,30.0,1474.0,,86
2923947,2923951,39.588264,-90.7235,7.692735,0.37868357,0.055,0.11,12.821225,50.0,411.0,,86
2923949,2923951,39.58683,-90.724144,1.464,0.78733873,0.06,0.12,2.44,7.32,127.0,,86
2926219,2926237,39.72252,-91.16686,7.666064,0.37926427,0.055,0.11,12.7767725,38.33032,1764.0,,86
2927379,2927381,39.64985,-91.20417,9.861894,0.33937714,0.055,0.11,16.43649,50.0,906.0,,86
4868331,4867307,39.498714,-91.31083,7.9298882,0.37364483,0.055,0.11,13.21648,50.0,325.0,,86
2926363,2926463,39.70237,-91.1411,8.634206,0.35987788,0.055,0.11,14.390343,43.17103,224.0,,86
2926793,2926803,39.635094,-91.20856,1.3471627,0.8167655,0.06,0.12,2.2452712,6.735814,1501.0,,86
4867591,4867583,39.56441,-91.30324,29.860264,0.20816986,0.05,0.1,49.767105,149.30132,1981.0,,86
2927529,2927531,39.704388,-91.33757,112.82848,0.11580188,0.045,0.09,188.04747,564.1424,2253.0,,86
2923755,2923771,39.687183,-90.96557,2.0819418,0.6740523,0.06,0.12,3.4699032,10.40971,3057.0,,87
2923859,2923805,39.641827,-90.95415,2.0776362,0.6746682,0.06,0.12,3.4627273,10.388182,3308.0,,87
2926145,2926219,39.735577,-91.14435,2.6410873,0.6068954,0.06,0.12,4.401812,13.205437,4289.0,,87
2926353,2926363,39.71001,-91.13754,1.8274286,0.7139645,0.06,0.12,3.0457144,9.137143,1972.0,,87
2926707,2926579,39.65976,-91.31347,2.0219305,0.68280643,0.06,0.12,3.3698843,10.1096525,2681.0,,87
2926895,2926847,39.59886,-91.28057,2.4499717,0.627344,0.06,0.12,4.0832863,12.249859,3072.0,,87
4868413,4868331,39.491673,-91.32157,2.2170875,0.65560645,0.06,0.12,3.6951458,11.085438,2798.0,,87
2926511,2926499,39.6827,-91.337364,2.3556383,0.63830596,0.06,0.12,3.9260638,11.778192,498.0,,87
4867585,4867591,39.56415,-91.31428,2.1686282,0.66202974,0.06,0.12,3.6143804,10.843141,39.0,,87
937110052,2926795,39.653534,-91.21797,2.8500905,0.5868425,0.06,0.12,4.7501507,14.250452,200.0,,87
2926637,2926579,39.66752,-91.31966,3.5465438,0.5328847,0.06,0.12,5.9109063,17.73272,2075.0,,87
2927373,2927379,39.658073,-91.20447,3.102111,0.5653102,0.06,0.12,5.170185,15.510555,997.0,,87
2923753,2923771,39.676636,-90.95759,4.4433155,0.48243776,0.055,0.11,7.4055257,30.0,843.0,,87
4867017,4867579,39.568268,-91.29309,3.230186,0.5553097,0.06,0.12,5.383643,16.15093,379.0,,87
2923807,2923805,39.655247,-90.94994,5.0088577,0.4576002,0.055,0.11,8.348096,30.0,773.0,,87
2923945,2923947,39.587925,-90.7254,7.688547,0.37877455,0.055,0.11,12.814245,50.0,257.0,,87
2926131,2926219,39.732334,-91.164925,7.496192,0.38303223,0.055,0.11,12.493653,37.48096,712.0,,87
2927527,2927529,39.71088,-91.34975,7.7160287,0.3781788,0.055,0.11,12.860048,38.580143,388.0,,87
2926677,2927379,39.654804,-91.20667,9.74437,0.34117684,0.055,0.11,16.240618,50.0,374.0,,87
4868337,4868331,39.497078,-91.30994,7.859001,0.37512797,0.055,0.11,13.098335,50.0,84.0,,87
2926371,2926363,39.70222,-91.134056,8.602842,0.3604561,0.055,0.11,14.338071,43.014214,1399.0,,87
4867611,4867591,39.56665,-91.32722,29.853613,0.20819032,0.05,0.1,49.756023,149.26807,3411.0,,87
2927525,2927529,39.72122,-91.358864,112.813736,0.115808554,0.045,0.09,188.0229,564.06866,3034.0,,87
2923793,2923807,39.670948,-90.938446,2.5134892,0.6202998,0.06,0.12,4.189149,12.567447,3445.0,,88
2924337,2923945,39.59175,-90.74101,2.2023811,0.65753424,0.06,0.12,3.6706355,11.011906,2971.0,,88
2926101,2926131,39.739033,-91.170364,1.6322197,0.7504496,0.06,0.12,2.7203662,8.1610985,1880.0,,88
2926357,2926371,39.715755,-91.1267,2.177991,0.6607727,0.06,0.12,3.6299849,10.889955,3253.0,,88
2926575,2926511,39.67865,-91.347565,1.6282203,0.7512623,0.06,0.12,2.7137005,8.141102,1754.0,,88
2926609,2926511,39.673756,-91.34114,1.6394429,0.7489891,0.06,0.12,2.732405,8.197215,1846.0,,88
2926631,2927373,39.661858,-91.193344,1.7340254,0.7306827,0.06,0.12,2.8900423,8.670127,1670.0,,88
2926649,2926637,39.66063,-91.33471,1.7114882,0.73491204,0.06,0.12,2.8524804,8.557441,1957.0,,88
4867013,4867017,39.577557,-91.30286,1.9868753,0.68809533,0.06,0.12,3.3114588,9.934377,4338.0,,88
4868335,4868337,39.49756,-91.30037,1.4617069,0.78788346,0.06,0.12,2.436178,7.308534,1625.0,,88
937110073,937110052,39.65258,-91.22497,1.8233416,0.7146701,0.06,0.12,3.0389028,9.116709,1327.0,,88
2923749,2923753,39.682117,-90.93971,2.8823113,0.58393914,0.06,0.12,4.803852,14.411556,3279.0,,88
2926661,2926677,39.66245,-91.205696,2.7862663,0.5927355,0.06,0.12,4.643777,13.931332,1555.0,,88
4867031,4867585,39.566925,-91.306435,2.167792,0.6621424,0.06,0.12,3.6129868,10.838961,1718.0,,88
937110072,937110052,39.655582,-91.22612,2.556846,0.6156371,0.06,0.12,4.2614098,12.784229,1388.0,,88
2926629,2927373,39.66957,-91.19801,2.8609905,0.585855,0.06,0.12,4.768317,14.304953,2101.0,,88
2926673,2926637,39.659325,-91.32391,3.172505,0.55974156,0.06,0.12,5.287508,15.862524,777.0,,88
2923747,2923753,39.68472,-90.95205,3.947397,0.50829536,0.055,0.11,6.578995,30.0,1352.0,,88
4867003,4867017,39.571606,-91.29805,2.902144,0.58217525,0.06,0.12,4.8369064,14.510719,863.0,,88
2923813,2923807,39.656544,-90.93989,4.710101,0.47018564,0.055,0.11,7.850168,30.0,1324.0,,88
2923941,2923945,39.591045,-90.72662,7.6201982,0.38026968,0.055,0.11,12.700331,50.0,496.0,,88
2926099,2926131,39.736385,-91.16211,7.4580455,0.38389534,0.055,0.11,12.430076,37.29023,506.0,,88
2926435,2927527,39.701107,-91.360664,7.6400084,0.37983435,0.055,0.11,12.733347,38.200043,2539.0,,88
4868385,4868337,39.491364,-91.30281,7.839735,0.37553442,0.055,0.11,13.066225,50.0,1792.0,,88
937110071,2926677,39.65717,-91.21197,9.658985,0.34250417,0.055,0.11,16.098309,50.0,759.0,,88
2926355,2926371,39.702274,-91.126686,8.51805,0.36203474,0.055,0.11,14.196751,42.590252,40.0,,88
4867613,4867611,39.554752,-91.336624,29.007082,0.21084926,0.05,0.1,48.34514,145.03542,901.0,,88
4867615,4867611,39.552635,-91.333565,12.679193,0.30376408,0.05,0.1,21.131989,70.0,25.0,,88
2927513,2927525,39.73229,-91.37327,6.504989,0.40776432,0.055,0.11,10.841648,50.0,618.0,,88
2927511,2927525,39.734127,-91.37002,112.8046,0.11581269,0.045,0.09,188.00766,564.023,532.0,,88
2923737,2923749,39.696053,-90.915344,1.9405167,0.69529974,0.06,0.12,3.2341945,9.702583,2850.0,,89
2923741,2923749,39.687145,-90.9137,1.9546746,0.69307345,0.06,0.12,3.257791,9.773373,2233.0,,89
2923879,2923813,39.63674,-90.93429,2.3425784,0.6398735,0.06,0.12,3.904297,11.712892,3508.0,,89
2923929,2923941,39.59927,-90.71967,1.8908123,0.70330495,0.06,0.12,3.1513538,9.4540615,2525.0,,89
2926547,2926629,39.686024,-91.18417,1.5414414,0.76963615,0.06,0.12,2.5690691,7.707207,3010.0,,89
2926581,2926661,39.677692,-91.208405,2.1201556,0.6686652,0.06,0.12,3.5335927,10.600778,2063.0,,89
2926583,2926661,39.676384,-91.21351,1.8390089,0.71197754,0.06,0.12,3.0650148,9.1950445,3084.0,,89
2926681,937110072,39.65559,-91.233284,1.38707,0.80631363,0.06,0.12,2.3117833,6.93535,640.0,,89
2926767,2926673,39.647858,-91.32167,2.0891545,0.67302465,0.06,0.12,3.4819243,10.445772,2249.0,,89
2927371,937110072,39.6622,-91.247696,2.298986,0.6451982,0.06,0.12,3.831643,11.494929,3190.0,,89
4866977,4867031,39.580467,-91.30999,1.3103968,0.82679737,0.06,0.12,2.1839945,6.551984,1537.0,,89
4866981,4867031,39.57531,-91.31699,1.717423,0.7337906,0.06,0.12,2.8623714,8.587114,1645.0,,89
4868479,4868385,39.485428,-91.281624,2.2178879,0.655502,0.06,0.12,3.6964798,11.089439,2808.0,,89
2923729,2923747,39.699627,-90.95153,3.028581,0.57132477,0.06,0.12,5.047635,15.142905,2301.0,,89
2926545,2926629,39.677536,-91.18439,2.4930902,0.6225339,0.06,0.12,4.15515,12.46545,1883.0,,89
2926695,2926673,39.654762,-91.32523,2.7619114,0.5950358,0.06,0.12,4.6031857,13.809557,500.0,,89
2927283,2926099,39.74699,-91.16506,2.8083186,0.59067756,0.06,0.12,4.680531,14.041593,2454.0,,89
2923735,2923747,39.692696,-90.93891,3.08597,0.5666128,0.06,0.12,5.1432834,15.429851,3457.0,,89
2926491,2926435,39.691147,-91.37644,3.5696375,0.53136104,0.06,0.12,5.9493957,17.848188,1214.0,,89
4866973,4867003,39.5759,-91.29453,2.8418312,0.5875943,0.06,0.12,4.7363853,14.209156,519.0,,89
2923817,2923813,39.650208,-90.932495,4.4039373,0.48433617,0.055,0.11,7.3398957,30.0,661.0,,89
937110054,937110071,39.655205,-91.21585,0.51352,1.2499416,0.06,0.12,0.85586673,2.5676003,116.0,,89
2923931,2923941,39.597805,-90.731224,7.5584207,0.38163775,0.055,0.11,12.597367,50.0,1330.0,,89
2926081,2926099,39.74185,-91.155525,7.306954,0.3873774,0.055,0.11,12.178257,36.53477,1645.0,,89
2926437,2926435,39.69472,-91.37465,7.2736974,0.3881578,0.055,0.11,12.122829,36.36849,452.0,,89
2927745,2927513,39.734375,-91.3763,6.4575386,0.4090835,0.055,0.11,10.762564,50.0,66.0,,89
4868409,4868385,39.487873,-91.29603,7.7596083,0.3772403,0.055,0.11,12.93268,50.0,423.0,,89
937110070,937110071,39.664104,-91.22308,9.652023,0.34261313,0.055,0.11,16.086704,50.0,2359.0,,89
2927811,2926355,39.70241,-91.126305,8.517859,0.3620383,0.055,0.11,14.196433,42.5893,33.0,,89
4867601,4867613,39.561184,-91.3399,29.006739,0.21085036,0.05,0.1,48.344563,145.03369,745.0,,89
4867083,4867615,39.552387,-91.33345,12.679166,0.30376434,0.05,0.1,21.131943,70.0,36.0,,89
2927509,2927511,39.743652,-91.369934,112.80331,0.11581328,0.045,0.09,188.00551,564.01654,1602.0,,89
2927749,2927513,39.74459,-91.376396,1.4042736,0.8019406,0.06,0.12,2.340456,7.021368,2225.0,,89
2927507,2927511,39.741848,-91.36274,3.3693776,0.5450696,0.06,0.12,5.615629,16.846888,1761.0,,89
2923701,2923729,39.716484,-90.941284,1.7768536,0.72285974,0.06,0.12,2.9614227,8.884268,2415.0,,90
2923703,2923729,39.717064,-90.92892,2.171966,0.6615807,0.06,0.12,3.6199436,10.859831,4444.0,,90
2923713,2923735,39.706284,-90.91479,1.5740062,0.7625702,0.06,0.12,2.6233437,7.8700314,2006.0,,90
2923911,2923931,39.611847,-90.73061,1.8404466,0.71173215,0.06,0.12,3.067411,9.202232,2825.0,,90
2925979,2927283,39.765423,-91.164795,1.6784531,0.7412587,0.06,0.12,2.7974217,8.392265,1933.0,,90
2925981,2927283,39.76185,-91.17561,2.0934143,0.67242014,0.06,0.12,3.4890237,10.467072,2083.0,,90
2926459,2927811,39.695667,-91.11434,2.00674,0.6850819,0.06,0.12,3.3445668,10.0337,3048.0,,90
2926471,2926545,39.68525,-91.167694,1.8438879,0.71114576,0.06,0.12,3.0731466,9.2194395,2089.0,,90
2926473,2926545,39.69196,-91.17668,1.5184106,0.77476466,0.06,0.12,2.5306842,7.592053,2970.0,,90
2926515,2926491,39.68204,-91.36373,1.9582468,0.6925154,0.06,0.12,3.2637446,9.791234,2473.0,,90
2926705,2926695,39.65227,-91.33767,1.9248394,0.6977925,0.06,0.12,3.2080657,9.624197,1935.0,,90
2926801,2926695,39.64179,-91.33356,2.3459911,0.63946265,0.06,0.12,3.909985,11.729956,2955.0,,90
2927279,2926081,39.749928,-91.130684,2.5717862,0.6140567,0.06,0.12,4.28631,12.858931,4078.0,,90
4866965,4866973,39.584175,-91.29603,1.4684172,0.786293,0.06,0.12,2.447362,7.3420854,2233.0,,90
4868455,4868409,39.481827,-91.29136,1.3402846,0.81861204,0.06,0.12,2.2338076,6.7014227,1634.0,,90
2923715,2923735,39.706863,-90.92445,2.2341733,0.65338975,0.06,0.12,3.7236223,11.170867,1072.0,,90
2926427,2926437,39.70658,-91.3886,3.4110672,0.54212046,0.06,0.12,5.6851125,17.055336,3686.0,,90
2926657,2926491,39.67183,-91.37345,3.2140076,0.55654114,0.06,0.12,5.3566794,16.070038,3232.0,,90
4867589,4867601,39.56467,-91.34092,1.7134709,0.73453677,0.06,0.12,2.855785,8.567354,37.0,,90
4866963,4866973,39.576916,-91.288826,2.6583638,0.60515213,0.06,0.12,4.4306064,13.29182,479.0,,90
2923815,2923817,39.652428,-90.92506,2.9771533,0.57565796,0.06,0.12,4.961922,14.885767,911.0,,90
2923823,2923817,39.645832,-90.92475,3.8289468,0.51517355,0.055,0.11,6.381578,30.0,1466.0,,90
937110053,937110054,39.65426,-91.21629,0.484577,1.2823453,0.06,0.12,0.80762833,2.422885,153.0,,90
2927367,937110070,39.673058,-91.243614,4.6870437,0.47120467,0.06,0.12,7.8117394,23.435219,2527.0,,90
2927747,2927507,39.74917,-91.35668,2.6931014,0.60169595,0.06,0.12,4.4885025,13.4655075,242.0,,90
2924335,2923931,39.60994,-90.750046,7.474065,0.3835321,0.055,0.11,12.456775,50.0,4191.0,,90
2926479,2926437,39.69303,-91.383484,6.9944477,0.39492,0.055,0.11,11.657413,34.97224,1607.0,,90
2927281,2926081,39.75364,-91.14996,7.143267,0.39126882,0.055,0.11,11.905446,35.716335,1150.0,,90
2927299,2927745,39.74211,-91.38554,6.457388,0.40908772,0.055,0.11,10.762313,50.0,2358.0,,90
2926589,937110070,39.67478,-91.231766,9.224267,0.34953383,0.055,0.11,15.373778,50.0,1178.0,,90
4868441,4868409,39.48784,-91.306564,7.742262,0.37761295,0.055,0.11,12.9037695,50.0,2204.0,,90
2926351,2927811,39.70407,-91.11962,8.476359,0.36281925,0.055,0.11,14.127266,42.381798,1195.0,,90
4867087,4867083,39.552177,-91.330124,12.555224,0.30508366,0.05,0.1,20.925375,70.0,574.0,,90
4867587,4867601,39.57004,-91.339806,29.003923,0.21085939,0.05,0.1,48.339874,145.01962,1266.0,,90
4867091,4867083,39.55181,-91.33637,3.7810338,0.5180435,0.06,0.12,6.301723,18.905169,543.0,,90
2938535,2927509,39.75444,-91.36735,112.80321,0.11581332,0.045,0.09,188.00534,564.01605,868.0,,90
2927753,2927507,39.750515,-91.35754,2.404473,0.63255376,0.06,0.12,4.007455,12.022365,476.0,,90
2923691,2923715,39.71258,-90.91161,1.7951267,0.7196042,0.06,0.12,2.9918778,8.975634,2441.0,,91
2923693,2923715,39.71774,-90.91918,1.4728578,0.78524625,0.06,0.12,2.454763,7.364289,1823.0,,91
2923905,2924335,39.612896,-90.775665,1.465293,0.7870321,0.06,0.12,2.4421551,7.326465,2000.0,,91
2926255,2926427,39.71998,-91.41257,1.9786706,0.68935263,0.06,0.12,3.2977843,9.893353,2028.0,,91
2926457,2926351,39.69436,-91.1065,1.7990386,0.71891344,0.06,0.12,2.9983976,8.995193,2460.0,,91
2926481,2926479,39.695812,-91.395485,1.9744182,0.69000727,0.06,0.12,3.2906969,9.87209,2533.0,,91
2926585,2927367,39.67093,-91.26882,2.1025493,0.67112964,0.06,0.12,3.504249,10.512747,4846.0,,91
2926659,2926657,39.66549,-91.36106,1.8355497,0.7125692,0.06,0.12,3.0592494,9.177749,2175.0,,91
2926721,2926657,39.65083,-91.36682,2.1094058,0.6701664,0.06,0.12,3.515676,10.547029,2039.0,,91
4866959,4866963,39.58025,-91.2747,1.9751699,0.6898914,0.06,0.12,3.2919497,9.875849,2261.0,,91
4867029,4867589,39.571407,-91.352974,1.7124801,0.7347242,0.06,0.12,2.8541336,8.562401,2953.0,,91
4867133,4867087,39.54586,-91.32745,1.6558261,0.7457106,0.06,0.12,2.75971,8.27913,1778.0,,91
4867149,4867091,39.54427,-91.34898,1.9809148,0.689008,0.06,0.12,3.3015246,9.904574,2599.0,,91
4868531,4868441,39.47234,-91.29442,1.8413081,0.71158516,0.06,0.12,3.0688467,9.20654,2295.0,,91
2923831,2923823,39.641415,-90.913345,2.9448502,0.5784353,0.06,0.12,4.908084,14.724252,1821.0,,91
4866957,4866963,39.577084,-91.28603,2.1784053,0.6607172,0.06,0.12,3.6306756,10.892027,64.0,,91
4867567,4867587,39.575718,-91.34091,1.8088953,0.7171825,0.06,0.12,3.0148256,9.0444765,46.0,,91
2923809,2923815,39.65474,-90.918564,2.658786,0.60510975,0.06,0.12,4.4313097,13.29393,405.0,,91
2923811,2923815,39.662777,-90.91714,1.8038307,0.7180702,0.06,0.12,3.0063844,9.019154,2240.0,,91
2923871,2923823,39.635258,-90.91539,2.9199586,0.58060557,0.06,0.12,4.8665977,14.599793,2625.0,,91
2925959,2927281,39.76679,-91.148315,2.9734216,0.5759766,0.06,0.12,4.955703,14.867108,2089.0,,91
2926043,2927299,39.75512,-91.39827,4.4206724,0.4835264,0.055,0.11,7.3677874,30.0,1463.0,,91
2926523,2926589,39.68111,-91.23031,4.898129,0.46213552,0.055,0.11,8.163548,30.0,821.0,,91
2926531,2927367,39.68195,-91.25554,4.463165,0.48149002,0.06,0.12,7.4386077,22.315823,875.0,,91
2927751,2927747,39.74696,-91.35514,2.6862235,0.60237515,0.06,0.12,4.4770393,13.431118,675.0,,91
2923899,2924335,39.618267,-90.773254,7.3328195,0.38677397,0.055,0.11,12.221366,50.0,1210.0,,91
2925957,2927281,39.75848,-91.14732,6.9304476,0.39652482,0.055,0.11,11.550746,34.652237,146.0,,91
2926041,2927299,39.752598,-91.39443,5.5280437,0.43811628,0.055,0.11,9.213407,30.0,450.0,,91
2926553,2926479,39.683697,-91.39262,6.902276,0.397238,0.055,0.11,11.503794,34.511383,1295.0,,91
2927361,2926589,39.693855,-91.24835,8.692397,0.35881302,0.055,0.11,14.4873295,50.0,4949.0,,91
4868505,4868441,39.479855,-91.30729,7.682472,0.37890667,0.055,0.11,12.80412,50.0,1375.0,,91
2926347,2926351,39.708733,-91.11095,8.425895,0.36377633,0.055,0.11,14.043158,42.129475,1383.0,,91
4867115,4867087,39.547436,-91.32046,12.541871,0.30522692,0.05,0.1,20.903118,70.0,2150.0,,91
4867565,4867587,39.577908,-91.33949,28.999159,0.21087468,0.05,0.1,48.331932,144.99579,577.0,,91
4867081,4867091,39.553024,-91.33988,3.5461416,0.5329114,0.06,0.12,5.9102364,17.73071,155.0,,91
2938415,2938535,39.76784,-91.36606,112.80314,0.11581335,0.045,0.09,188.00523,564.0157,2244.0,,91
2927755,2927753,39.75942,-91.352936,2.3811703,0.63527733,0.06,0.12,3.9686172,11.905851,1756.0,,91
2923829,2923831,39.649593,-90.89335,2.4280167,0.6298404,0.06,0.12,4.0466943,12.140083,3346.0,,92
2923839,2923831,39.637283,-90.8952,1.8690314,0.7069091,0.06,0.12,3.1150525,9.345157,2148.0,,92
2923909,2923899,39.612038,-90.78468,2.301967,0.64482945,0.06,0.12,3.8366115,11.509834,2227.0,,92
2925827,2925959,39.78177,-91.15495,1.549507,0.7678662,0.06,0.12,2.5825117,7.7475348,1779.0,,92
2925947,2925957,39.759808,-91.1366,1.5955154,0.75801766,0.06,0.12,2.6591923,7.977577,1811.0,,92
2926285,2926347,39.72081,-91.112175,1.8453182,0.7109026,0.06,0.12,3.0755303,9.226591,2925.0,,92
2926475,2926523,39.685238,-91.21852,2.1790264,0.6606341,0.06,0.12,3.6317108,10.895132,2480.0,,92
2926487,2926531,39.690002,-91.256546,1.6994975,0.73719513,0.06,0.12,2.8324957,8.497487,3728.0,,92
2926669,2926553,39.66681,-91.39319,2.22228,0.6549302,0.06,0.12,3.7038,11.1114,2773.0,,92
4866953,4866957,39.58707,-91.28012,1.9032737,0.7012697,0.06,0.12,3.172123,9.516369,2449.0,,92
4866955,4866957,39.585808,-91.28946,1.4886329,0.7815641,0.06,0.12,2.4810548,7.443165,2004.0,,92
4866979,4867567,39.57871,-91.357506,1.808301,0.7172865,0.06,0.12,3.013835,9.041505,3139.0,,92
4867195,4867115,39.534893,-91.313866,1.828302,0.713814,0.06,0.12,3.0471702,9.14151,2241.0,,92
2923799,2923809,39.65932,-90.91509,2.1253824,0.6679392,0.06,0.12,3.542304,10.626912,1037.0,,92
2923801,2923809,39.656677,-90.909935,2.0255148,0.6822731,0.06,0.12,3.375858,10.127574,1235.0,,92
2923873,2923871,39.62664,-90.90499,2.1942415,0.6586092,0.06,0.12,3.6570692,10.971208,675.0,,92
2924359,2923811,39.67417,-90.91756,1.3920275,0.8050455,0.06,0.12,2.3200457,6.9601374,365.0,,92
2925829,2925959,39.77537,-91.15675,2.384129,0.6349294,0.06,0.12,3.9735484,11.920646,573.0,,92
2926013,2926041,39.753788,-91.39247,1.498544,0.7792794,0.06,0.12,2.4975734,7.49272,414.0,,92
2927301,2926043,39.749054,-91.4049,2.4335415,0.6292091,0.06,0.12,4.0559025,12.167707,462.0,,92
4867075,4867081,39.558792,-91.344124,3.5268974,0.53419226,0.06,0.12,5.8781624,17.634487,1685.0,,92
2926051,2926043,39.750828,-91.41653,4.085454,0.5006447,0.06,0.12,6.80909,20.42727,2229.0,,92
2926469,2926523,39.68865,-91.23817,4.724015,0.46957415,0.055,0.11,7.8733587,30.0,2078.0,,92
4867561,4867565,39.58056,-91.3385,3.7806077,0.5180693,0.055,0.11,6.301013,30.0,39.0,,92
2927757,2927755,39.76963,-91.351234,1.8524374,0.70969594,0.06,0.12,3.0873957,9.262187,571.0,,92
2926485,2926531,39.686626,-91.262474,4.2889085,0.49002466,0.06,0.12,7.148181,21.444544,843.0,,92
4868519,4868505,39.47264,-91.3097,4.576413,0.4761966,0.055,0.11,7.6273556,30.0,349.0,,92
2926153,2927751,39.738907,-91.348076,2.6360903,0.6074027,0.06,0.12,4.3934836,13.18045,2776.0,,92
2923889,2923899,39.62047,-90.78075,7.222312,0.38937378,0.055,0.11,12.037187,50.0,376.0,,92
2926301,2927361,39.714996,-91.2682,7.166104,0.39071822,0.055,0.11,11.943506,35.830517,1104.0,,92
2925949,2925957,39.763542,-91.139244,6.8980565,0.3973452,0.055,0.11,11.496761,34.490284,1789.0,,92
2926011,2926041,39.756374,-91.39791,5.485049,0.43962806,0.055,0.11,9.141748,30.0,696.0,,92
2926555,2926553,39.679543,-91.39881,6.783552,0.40029034,0.055,0.11,11.305921,33.917763,457.0,,92
2927351,2927361,39.71587,-91.25376,6.4132996,0.41032603,0.055,0.11,10.688832,32.066498,2177.0,,92
4868621,4868505,39.46904,-91.30434,7.0392265,0.39380968,0.055,0.11,11.732044,50.0,1623.0,,92
2926293,2926347,39.709736,-91.10288,8.374821,0.36475343,0.055,0.11,13.958035,41.874107,380.0,,92
4867201,4867115,39.535465,-91.33226,12.51837,0.3054796,0.05,0.1,20.863949,70.0,3610.0,,92
4867563,4867565,39.58458,-91.34398,28.973757,0.21095622,0.05,0.1,48.289593,144.86879,1358.0,,92
4867073,4867081,39.55625,-91.33989,0.8213574,1.0160167,0.06,0.12,1.368929,4.106787,703.0,,92
2927473,2938415,39.785007,-91.36262,112.80291,0.11581346,0.045,0.09,188.00485,564.0145,1749.0,,92
2927487,2927755,39.77505,-91.35771,1.39646,0.8039171,0.06,0.12,2.3274336,6.9823003,2174.0,,92
2923751,2924359,39.677193,-90.91179,1.2685597,0.8387183,0.06,0.12,2.1142662,6.342798,916.0,,93
2923775,2923799,39.66907,-90.905785,1.5939977,0.75833595,0.06,0.12,2.6566627,7.9699883,1974.0,,93
2923777,2923799,39.673195,-90.90776,1.6380032,0.74927944,0.06,0.12,2.7300055,8.190016,2613.0,,93
2923789,2923801,39.66393,-90.897865,1.7045135,0.7362372,0.06,0.12,2.8408558,8.522568,1972.0,,93
2923869,2923873,39.62823,-90.890854,1.6632018,0.7442498,0.06,0.12,2.772003,8.316009,1987.0,,93
2923897,2923873,39.622917,-90.89193,1.5446775,0.7689244,0.06,0.12,2.5744624,7.7233872,1930.0,,93
2925803,2925829,39.78354,-91.16571,1.7632177,0.7253207,0.06,0.12,2.9386961,8.816089,2211.0,,93
2925805,2925829,39.77914,-91.17018,1.9142486,0.69949305,0.06,0.12,3.1904144,9.571243,2080.0,,93
2926125,2927301,39.73738,-91.41072,1.9846442,0.68843645,0.06,0.12,3.3077404,9.923221,2498.0,,93
2926127,2927301,39.739178,-91.40253,1.8080037,0.71733856,0.06,0.12,3.0133393,9.040018,1832.0,,93
2926171,2926153,39.727364,-91.34373,1.7869487,0.72105527,0.06,0.12,2.9782476,8.934743,528.0,,93
2926467,2926485,39.68764,-91.28008,1.6958007,0.7379037,0.06,0.12,2.8263345,8.479004,2311.0,,93
2926539,2926555,39.698055,-91.42365,2.9247594,0.58018494,0.06,0.12,4.874599,14.623797,7000.0,,93
2927631,2926013,39.75381,-91.38701,1.4558425,0.789282,0.06,0.12,2.4264042,7.2792125,524.0,,93
4867051,4867075,39.56224,-91.377396,2.9017878,0.5822068,0.06,0.12,4.836313,14.508939,6408.0,,93
4867243,4867201,39.51573,-91.329834,1.7942216,0.7197643,0.06,0.12,2.9903693,8.9711075,2643.0,,93
4868619,4868519,39.468296,-91.31376,1.1702282,0.86911064,0.06,0.12,1.9503804,5.8511415,1312.0,,93
2923885,2923889,39.641132,-90.787254,2.6415148,0.60685205,0.06,0.12,4.4025245,13.207574,4782.0,,93
2925861,2925949,39.797947,-91.15273,3.421358,0.5414005,0.06,0.12,5.7022634,17.10679,7614.0,,93
2926033,2926051,39.753635,-91.430336,1.3392203,0.818899,0.06,0.12,2.2320337,6.696101,441.0,,93
2926213,2926301,39.720436,-91.26305,2.9365213,0.57915854,0.06,0.12,4.894202,14.682606,1840.0,,93
4867089,4867075,39.552937,-91.3521,2.4950013,0.62232345,0.06,0.12,4.1583357,12.475007,871.0,,93
2926405,2926469,39.698322,-91.231,3.206201,0.55713856,0.06,0.12,5.3436685,16.031006,974.0,,93
4867555,4867563,39.58493,-91.35166,2.209456,0.6566045,0.06,0.12,3.6824265,11.047279,48.0,,93
4868627,4868621,39.462055,-91.30235,3.1535254,0.5612253,0.055,0.11,5.2558756,30.0,257.0,,93
2926037,2926051,39.752052,-91.42867,3.773135,0.5185217,0.06,0.12,6.288558,18.865675,114.0,,93
2926407,2926469,39.70592,-91.2383,4.050207,0.50256217,0.06,0.12,6.750345,20.251036,1967.0,,93
4867559,4867561,39.58072,-91.33829,3.7803946,0.5180822,0.055,0.11,6.3006577,30.0,13.0,,93
2925883,2927757,39.786575,-91.352615,1.807111,0.71749485,0.06,0.12,3.0118515,9.035555,3941.0,,93
2927467,2927473,39.794815,-91.36301,3.056947,0.5689798,0.06,0.12,5.0949116,15.284735,455.0,,93
2926281,2926293,39.71839,-91.10029,5.063732,0.4554058,0.06,0.12,8.439553,25.31866,2229.0,,93
2926465,2926485,39.696323,-91.26709,4.1689677,0.49619508,0.06,0.12,6.94828,20.84484,2150.0,,93
4868509,4868519,39.473835,-91.31235,4.538607,0.4779425,0.055,0.11,7.5643454,30.0,200.0,,93
