link,to,lat,lon,B,z,n,nCC,Tw,TwCC,Length,gages,level
2928863,2928855,39.482548,-90.806885,4.2679014,0.4910873,0.06,0.12,7.113169,21.339508,319.0,,96
3597620,3597678,39.509064,-90.27362,5.792222,0.42918557,0.055,0.11,9.653703,30.0,1398.0,,96
2508689,2508705,39.19269,-91.08653,4.542838,0.47774607,0.055,0.11,7.571397,30.0,1061.0,,96
2508621,2508645,39.199314,-91.09592,6.228265,0.41566014,0.055,0.11,10.380442,50.0,1218.0,,96
5914807,5914835,39.353756,-90.08703,5.777259,0.4296756,0.055,0.11,9.628764,30.0,334.0,,96
3598280,3598278,39.882107,-90.58113,5.408264,0.44237092,0.06,0.12,9.013774,27.04132,123.0,,96
2508579,2508663,39.203224,-91.139534,6.8611264,0.3982873,0.055,0.11,11.435211,34.305634,857.0,,96
2924221,2924225,39.518276,-90.876724,5.6160293,0.43507475,0.055,0.11,9.360048,30.0,1406.0,,96
3595730,3598276,39.83895,-90.56362,6.5769916,0.4057888,0.055,0.11,10.961653,32.884956,2031.0,,96
3596900,3596848,39.638554,-90.732414,4.986378,0.45850918,0.06,0.12,8.310631,24.93189,1422.0,,96
3595748,3598358,39.82962,-90.57108,5.984904,0.42303383,0.055,0.11,9.97484,50.0,397.0,,96
3596236,3596230,39.768627,-90.686905,7.7587814,0.37725803,0.055,0.11,12.931302,50.0,1772.0,,96
3607044,3596138,39.778885,-90.555916,7.0482054,0.39358827,0.055,0.11,11.747008,35.241028,10.0,,96
5915469,5915445,39.184887,-90.09134,7.7719026,0.3769769,0.055,0.11,12.953171,38.859512,408.0,,96
2928817,2928845,39.495773,-90.78151,6.5269637,0.40715808,0.055,0.11,10.878272,32.63482,511.0,,96
3596284,3596230,39.759476,-90.68412,7.118542,0.39186782,0.055,0.11,11.864237,35.59271,2412.0,,96
5914849,5914881,39.33586,-90.04035,9.90276,0.33875853,0.055,0.11,16.504599,50.0,2579.0,,96
2931699,2931679,39.415237,-91.02226,7.3156414,0.3871744,0.055,0.11,12.192736,50.0,1080.0,,96
2931661,2931657,39.438343,-91.05604,6.8472958,0.39864203,0.055,0.11,11.412159,34.236477,1209.0,,96
2509861,2509855,39.03077,-91.20046,0.9505962,0.95258135,0.06,0.12,1.5843271,4.752981,891.0,,96
3596430,3596460,39.730724,-90.43168,11.185006,0.32104123,0.055,0.11,18.641678,55.925034,3939.0,,96
3599548,3599530,39.469646,-90.228386,11.150207,0.3214829,0.055,0.11,18.583677,55.75103,1630.0,,96
2508907,2508929,39.165768,-91.180145,11.607301,0.31583488,0.05,0.1,19.3455,70.0,1343.0,,96
5915367,5915361,39.206367,-90.08194,14.458474,0.28666568,0.055,0.11,24.097458,72.29237,1725.0,,96
2928877,2930371,39.48124,-90.76423,9.302319,0.34823692,0.055,0.11,15.503863,50.0,1306.0,,96
2931619,2931621,39.497875,-91.01794,2.6061528,0.61047107,0.06,0.12,4.343588,13.030764,964.0,,96
2924371,2924287,39.506393,-90.99159,15.524456,0.27780885,0.05,0.1,25.874092,77.62228,597.0,,96
3596024,3596086,39.801258,-90.633736,14.721665,0.28439328,0.05,0.1,24.536108,73.60832,909.0,,96
2509843,2509855,39.033962,-91.20072,16.558666,0.27001578,0.05,0.1,27.597776,82.79333,698.0,,96
937130075,3598278,39.887783,-90.57816,64.00607,0.14870726,0.045,0.09,106.67679,320.03036,1300.0,,96
2932209,2932171,39.475998,-91.06209,112.84486,0.115794465,0.045,0.09,188.07475,564.2243,603.0,,96
2938517,2932171,39.473404,-91.06372,1.0790881,0.900763,0.06,0.12,1.7984803,5.3954406,317.0,,96
4869809,4872015,39.469547,-91.06649,30.423098,0.20646194,0.05,0.1,50.705162,152.1155,759.0,,96
2508779,2508689,39.1829,-91.081276,1.2750356,0.8368363,0.06,0.12,2.1250594,6.375178,1511.0,,97
2509103,2508995,39.14855,-91.18041,1.9834026,0.6886266,0.06,0.12,3.305671,9.917013,2383.0,,97
2509131,2508995,39.14676,-91.173325,1.9991827,0.6862232,0.06,0.12,3.3319712,9.9959135,2955.0,,97
2924195,2924221,39.522907,-90.896065,1.9394791,0.69546384,0.06,0.12,3.2324653,9.697395,3094.0,,97
2927115,2931617,39.505665,-91.046234,1.5028137,0.77830184,0.06,0.12,2.5046895,7.5140686,1205.0,,97
2927117,2932141,39.502987,-91.05198,0.93265927,0.9606207,0.06,0.12,1.5544322,4.663296,741.0,,97
2928907,2928863,39.46906,-90.81946,2.5289292,0.6186261,0.06,0.12,4.214882,12.644647,3852.0,,97
2930369,2928877,39.489986,-90.74784,2.3259153,0.64189184,0.06,0.12,3.8765254,11.629576,3694.0,,97
2931681,2931661,39.427433,-91.06262,1.7138009,0.73447436,0.06,0.12,2.856335,8.569004,1930.0,,97
2931687,2931685,39.422245,-91.03184,1.6494528,0.74698037,0.06,0.12,2.749088,8.247264,1903.0,,97
2931695,2931685,39.41467,-91.03429,1.5606637,0.7654396,0.06,0.12,2.6011062,7.803318,2574.0,,97
2931733,2931699,39.40759,-91.01719,1.5924771,0.7586553,0.06,0.12,2.6541286,7.9623857,1348.0,,97
2931787,2929131,39.394302,-91.007744,1.6448201,0.7479079,0.06,0.12,2.7413669,8.2241,1554.0,,97
2931859,2931857,39.37114,-91.015175,1.3103968,0.82679737,0.06,0.12,2.1839945,6.551984,1670.0,,97
2931885,2931879,39.362076,-91.00106,0.73598915,1.0664184,0.06,0.12,1.2266486,3.679946,215.0,,97
2931923,2931857,39.360596,-91.01768,2.2883043,0.6465252,0.06,0.12,3.8138404,11.441522,2431.0,,97
2932027,2932007,39.312134,-91.004234,1.6914115,0.7387479,0.06,0.12,2.819019,8.457058,1740.0,,97
2932037,2932007,39.308563,-91.01413,1.9781712,0.6894294,0.06,0.12,3.296952,9.890857,3344.0,,97
2932189,2931665,39.430546,-91.04955,1.1604619,0.87233,0.06,0.12,1.9341033,5.8023095,203.0,,97
3595966,3596024,39.80688,-90.65695,2.000894,0.6859642,0.06,0.12,3.3348234,10.004471,3955.0,,97
3596066,3596076,39.793537,-90.67117,2.1956701,0.6584201,0.06,0.12,3.6594503,10.978351,3314.0,,97
3596114,3596076,39.785572,-90.66279,1.6522913,0.746414,0.06,0.12,2.7538188,8.2614565,2113.0,,97
3596190,3596236,39.78215,-90.68959,1.7951267,0.7196042,0.06,0.12,2.9918778,8.975634,2224.0,,97
3596456,3596384,39.732185,-90.58271,1.9405167,0.69529974,0.06,0.12,3.2341945,9.702583,1534.0,,97
3596468,3596430,39.724373,-90.407555,2.1249478,0.66799945,0.06,0.12,3.5415797,10.62474,3190.0,,97
3596938,3596900,39.626648,-90.72976,1.5878984,0.75961965,0.06,0.12,2.6464972,7.939492,1734.0,,97
3597534,3597676,39.52795,-90.22922,2.2918756,0.64608055,0.06,0.12,3.8197925,11.459377,2931.0,,97
3597614,3597686,39.516018,-90.344246,1.9464616,0.6943621,0.06,0.12,3.2441027,9.732308,2339.0,,97
3597616,3597686,39.508698,-90.350975,1.9177032,0.6989369,0.06,0.12,3.1961718,9.588515,1702.0,,97
3597632,3597672,39.515633,-90.21816,1.8948933,0.7026363,0.06,0.12,3.1581554,9.474466,2974.0,,97
3597890,3598364,39.80257,-90.542046,3.4478028,0.53956455,0.06,0.12,5.746338,17.239014,6634.0,,97
3597952,3596344,39.75281,-90.572754,2.763609,0.59487456,0.06,0.12,4.6060147,13.818045,2134.0,,97
3599410,3598394,39.496895,-90.34449,2.2142818,0.6559728,0.06,0.12,3.6904697,11.071409,1478.0,,97
3599512,3599528,39.47896,-90.23376,1.6116573,0.75465876,0.06,0.12,2.6860952,8.058286,2617.0,,97
3599776,3599650,39.4298,-90.1674,2.9020252,0.58218575,0.06,0.12,4.8367085,14.510126,4958.0,,97
5913943,5914753,39.404457,-89.99274,2.3209808,0.64249355,0.06,0.12,3.8683012,11.604904,2334.0,,97
5914153,5914129,39.304535,-89.928215,2.9035673,0.5820493,0.06,0.12,4.839279,14.517837,2462.0,,97
5914161,5914129,39.299812,-89.947365,1.4860263,0.7821687,0.06,0.12,2.4767103,7.4301314,2277.0,,97
5914733,5914755,39.425503,-90.01843,1.6505184,0.7467676,0.06,0.12,2.750864,8.252592,1389.0,,97
5914751,5916021,39.395676,-90.0451,2.9571445,0.57737315,0.06,0.12,4.928574,14.785722,5300.0,,97
5914757,5916023,39.38222,-90.05673,1.39646,0.8039171,0.06,0.12,2.3274336,6.9823003,1404.0,,97
5914805,5914807,39.368267,-90.09557,1.8361272,0.7124703,0.06,0.12,3.060212,9.180635,3687.0,,97
5914873,5914875,39.321877,-90.02714,1.7455615,0.72854835,0.06,0.12,2.909269,8.727807,1954.0,,97
5914899,5914875,39.31544,-90.03351,1.4820995,0.78308225,0.06,0.12,2.470166,7.4104977,1446.0,,97
5914905,5914889,39.310898,-90.00563,1.5121251,0.7761838,0.06,0.12,2.5202086,7.560626,1099.0,,97
937110060,937110061,39.510574,-90.99456,1.2667823,0.8392373,0.06,0.12,2.1113038,6.3339114,569.0,,97
2931981,2931985,39.32515,-91.00743,2.682495,0.60274434,0.06,0.12,4.470825,13.412476,131.0,,97
3596316,3597948,39.74732,-90.51402,1.9841478,0.68851244,0.06,0.12,3.306913,9.920739,1580.0,,97
3597654,3597652,39.504364,-90.279366,1.7417325,0.7292545,0.06,0.12,2.9028876,8.708663,910.0,,97
3597680,3597652,39.50138,-90.27478,1.5890455,0.7593777,0.06,0.12,2.6484091,7.9452276,369.0,,97
3597986,3597948,39.738636,-90.51231,2.927446,0.57995,0.06,0.12,4.8790765,14.63723,2642.0,,97
3598130,3598120,39.6596,-90.18567,1.9930475,0.68715435,0.06,0.12,3.3217459,9.965238,403.0,,97
3598134,3598136,39.651775,-90.72906,1.7905923,0.72040755,0.06,0.12,2.9843204,8.952961,186.0,,97
3599520,3599528,39.46964,-90.2369,1.6011822,0.7568329,0.06,0.12,2.668637,8.005911,153.0,,97
5914067,5914115,39.33876,-89.9084,2.7450876,0.59664196,0.06,0.12,4.575146,13.725438,1669.0,,97
5914845,5914849,39.335552,-90.028,2.500718,0.6216954,0.06,0.12,4.167864,12.503592,401.0,,97
5915411,5915367,39.198025,-90.07584,2.401734,0.6328719,0.06,0.12,4.00289,12.00867,1215.0,,97
2508535,2508579,39.207706,-91.147675,3.1704068,0.55990493,0.06,0.12,5.2840114,15.852035,2698.0,,97
2928805,2928817,39.498688,-90.77772,1.402815,0.8023084,0.06,0.12,2.3380249,7.014075,921.0,,97
2928951,2928959,39.464203,-90.949875,1.9161103,0.6991932,0.06,0.12,3.193517,9.580551,1438.0,,97
2928953,2928959,39.46104,-90.938896,3.620777,0.5280369,0.06,0.12,6.034628,18.103884,1191.0,,97
2931901,2931879,39.36073,-91.00243,2.1835713,0.66002715,0.06,0.12,3.6392856,10.917857,459.0,,97
3596184,3607044,39.771885,-90.540825,3.5097463,0.5353424,0.06,0.12,5.8495774,17.548733,3255.0,,97
3596342,3596344,39.743027,-90.57181,3.0232184,0.5717716,0.06,0.12,5.0386972,15.116092,151.0,,97
3597536,3597676,39.518826,-90.23343,1.830337,0.7134638,0.06,0.12,3.0505617,9.151685,331.0,,97
5914731,5914755,39.432472,-90.00573,4.3374176,0.48759925,0.06,0.12,7.229029,21.687088,2977.0,,97
5915537,5915469,39.177643,-90.0965,3.9747784,0.5067476,0.06,0.12,6.6246305,19.873892,1752.0,,97
2924263,2928819,39.5078,-90.794685,3.9394777,0.5087459,0.06,0.12,6.565796,19.697388,2605.0,,97
2931999,2931985,39.322426,-91.00949,3.456108,0.5389921,0.06,0.12,5.76018,17.28054,1029.0,,97
3596350,3596364,39.742474,-90.64184,2.4969099,0.6221136,0.06,0.12,4.161516,12.484549,1202.0,,97
3597630,3597672,39.511257,-90.20553,4.364509,0.48626164,0.06,0.12,7.274182,21.822546,2911.0,,97
3597958,3596284,39.752445,-90.68855,3.5724146,0.5311788,0.06,0.12,5.9540243,17.862074,1353.0,,97
3598132,3598136,39.65184,-90.72791,3.022999,0.5717899,0.06,0.12,5.038332,15.114995,109.0,,97
3599510,3599548,39.473705,-90.22287,2.719605,0.5991019,0.06,0.12,4.532675,13.598025,629.0,,97
3599638,3599650,39.447342,-90.1747,4.7948413,0.46650133,0.06,0.12,7.991402,23.974205,1031.0,,97
5914073,5914115,39.333336,-89.90527,2.755232,0.5956718,0.06,0.12,4.5920534,13.77616,1753.0,,97
5914883,5914889,39.31654,-90.0043,3.963209,0.5073997,0.06,0.12,6.605348,19.816044,977.0,,97
3597946,3597948,39.751564,-90.52006,3.4653845,0.5383551,0.06,0.12,5.7756405,17.326921,1088.0,,97
3597574,3597620,39.51537,-90.278114,5.3090568,0.44599897,0.055,0.11,8.848428,30.0,268.0,,97
3597956,3596364,39.746357,-90.63274,3.5980053,0.52950865,0.06,0.12,5.9966755,17.990026,1026.0,,97
3598386,3598116,39.663895,-90.17352,3.8938491,0.51136744,0.06,0.12,6.4897485,19.469246,63.0,,97
3598400,3598120,39.661213,-90.18562,1.9539075,0.69319344,0.06,0.12,3.2565124,9.769537,73.0,,97
937110044,937110061,39.513306,-90.98626,3.8049614,0.51660377,0.06,0.12,6.3416023,19.024807,1477.0,,97
2928861,2928863,39.4866,-90.81263,3.9222891,0.5097283,0.06,0.12,6.5371485,19.611446,1126.0,,97
3597590,3597620,39.514843,-90.29663,3.3702657,0.5450062,0.06,0.12,5.6171093,16.851328,4083.0,,97
2508553,2508621,39.203804,-91.09129,4.684187,0.47133145,0.055,0.11,7.8069787,30.0,523.0,,97
2508687,2508689,39.18986,-91.08269,4.476456,0.48085877,0.055,0.11,7.4607606,30.0,176.0,,97
3595740,3595748,39.83004,-90.57336,3.9170575,0.51002854,0.055,0.11,6.5284295,30.0,52.0,,97
937130059,937130075,39.894062,-90.57181,3.1990454,0.55768806,0.055,0.11,5.3317423,30.0,569.0,,97
2508599,2508621,39.199787,-91.07856,5.0822363,0.45467353,0.055,0.11,8.470393,50.0,2856.0,,97
5914803,5914807,39.358105,-90.086914,5.7061806,0.4320287,0.055,0.11,9.510301,30.0,681.0,,97
3595256,3598280,39.886055,-90.60248,5.4074135,0.44240162,0.06,0.12,9.012356,27.037067,3914.0,,97
2508539,2508579,39.206642,-91.135086,6.5987444,0.4051981,0.055,0.11,10.997908,32.99372,540.0,,97
2924181,2924221,39.524124,-90.879745,5.455054,0.4406929,0.055,0.11,9.091756,30.0,116.0,,97
3598092,3595730,39.84959,-90.564766,6.493525,0.40808174,0.055,0.11,10.822541,32.467625,401.0,,97
3596914,3596900,39.630856,-90.73563,4.820236,0.46541545,0.06,0.12,8.033727,24.101181,396.0,,97
3595734,3595748,39.83174,-90.57703,5.328099,0.44529504,0.055,0.11,8.880165,30.0,744.0,,97
3596136,3607044,39.787685,-90.54919,6.725806,0.40180296,0.055,0.11,11.209677,33.629032,2327.0,,97
3596192,3596236,39.77655,-90.69282,7.6903377,0.37873566,0.055,0.11,12.817229,50.0,456.0,,97
5915563,5915469,39.171597,-90.08748,7.3823977,0.38562587,0.055,0.11,12.303996,36.911987,3997.0,,97
2928807,2928817,39.498882,-90.78213,6.4996095,0.40791318,0.055,0.11,10.832683,32.498047,253.0,,97
3596318,3596284,39.750397,-90.69689,6.745831,0.4012763,0.055,0.11,11.243052,33.729156,1834.0,,97
2508877,2508907,39.171787,-91.18554,8.267866,0.36682764,0.055,0.11,13.779777,50.0,726.0,,97
5914833,5914849,39.33948,-90.02663,9.805507,0.34023672,0.055,0.11,16.342512,50.0,636.0,,97
2931713,2931699,39.40906,-91.02357,7.2680097,0.3882918,0.055,0.11,12.113349,50.0,471.0,,97
2931667,2931661,39.430943,-91.06483,6.751643,0.40112385,0.055,0.11,11.252739,33.758217,1067.0,,97
3596386,3596430,39.732113,-90.42032,11.127421,0.32177314,0.055,0.11,18.545702,55.637108,457.0,,97
2509851,2509843,39.03347,-91.20411,7.9913177,0.37237495,0.055,0.11,13.318863,39.95659,291.0,,97
3599540,3599548,39.468803,-90.22122,11.084254,0.3223254,0.055,0.11,18.473757,55.421272,588.0,,97
2508961,2508907,39.161903,-91.18892,9.9146,0.33857998,0.055,0.11,16.524334,50.0,1929.0,,97
5915363,5915367,39.206417,-90.07294,14.428037,0.28693235,0.055,0.11,24.046728,72.14018,1284.0,,97
2930373,2928877,39.47257,-90.750046,9.230136,0.34943578,0.055,0.11,15.38356,50.0,1974.0,,97
2927113,2931619,39.506195,-91.02454,2.501827,0.62157387,0.06,0.12,4.1697116,12.509134,1863.0,,97
2924247,2924371,39.509727,-90.99709,15.521772,0.27783,0.05,0.1,25.869621,77.608864,624.0,,97
3595964,3596024,39.811665,-90.64783,14.706045,0.28452653,0.05,0.1,24.510075,73.53022,5477.0,,97
2509833,2509843,39.035954,-91.20495,15.869295,0.2751292,0.05,0.1,26.448824,79.34647,294.0,,97
4869883,4869809,39.475132,-91.07815,30.401201,0.20652753,0.05,0.1,50.66867,152.00601,1749.0,,97
937130074,937130075,39.903084,-90.55262,64.00267,0.14871074,0.045,0.09,106.67112,320.01334,4638.0,,97
2932165,2932209,39.479534,-91.06202,112.84483,0.11579447,0.045,0.09,188.07472,564.2241,196.0,,97
2932211,2938517,39.476444,-91.065994,0.95163107,0.9521242,0.06,0.12,1.5860517,4.7581553,565.0,,97
2932223,4869809,39.472317,-91.06964,3.6832218,0.5240685,0.055,0.11,6.1387033,30.0,70.0,,97
2508527,2508553,39.21324,-91.08862,1.5794369,0.7614123,0.06,0.12,2.632395,7.897185,2169.0,,98
2508595,2508535,39.204212,-91.16223,1.5138062,0.7758034,0.06,0.12,2.5230105,7.5690312,1483.0,,98
2508787,2508687,39.185356,-91.0727,1.6216345,0.7526068,0.06,0.12,2.7027242,8.108172,2089.0,,98
2924175,2924181,39.531494,-90.86392,2.2832105,0.6471611,0.06,0.12,3.805351,11.416053,3564.0,,98
2928837,2928861,39.489162,-90.82946,1.6798263,0.7409913,0.06,0.12,2.7997105,8.399132,2270.0,,98
2928895,2930373,39.473812,-90.73401,1.4177476,0.79856926,0.06,0.12,2.3629127,7.088738,1901.0,,98
2928931,2928953,39.477886,-90.941795,2.695295,0.6014798,0.06,0.12,4.492159,13.476476,2701.0,,98
2931751,2931713,39.40249,-91.02262,1.2843428,0.83415544,0.06,0.12,2.1405714,6.421714,1383.0,,98
2931907,2931901,39.358032,-91.00168,1.0887233,0.8972373,0.06,0.12,1.814539,5.443617,413.0,,98
2931979,2931981,39.333546,-91.0205,2.2869859,0.6466896,0.06,0.12,3.811643,11.434929,3078.0,,98
2931987,2931981,39.325714,-91.022865,1.9150469,0.6993644,0.06,0.12,3.1917448,9.575234,2839.0,,98
2932005,2931999,39.320232,-91.02725,1.6859789,0.7397971,0.06,0.12,2.809965,8.429894,2531.0,,98
3595700,3595734,39.83766,-90.58687,1.176424,0.8670883,0.06,0.12,1.9607067,5.88212,1537.0,,98
3595806,3595964,39.830814,-90.66799,1.5479004,0.7682177,0.06,0.12,2.579834,7.739502,1792.0,,98
3596160,3596192,39.783257,-90.71215,2.0866807,0.67337656,0.06,0.12,3.477801,10.433403,3527.0,,98
3596292,3597946,39.757923,-90.51094,1.6358391,0.74971664,0.06,0.12,2.7263985,8.179195,1927.0,,98
3596380,3597958,39.74043,-90.697365,1.9153128,0.69932157,0.06,0.12,3.192188,9.576564,2426.0,,98
3596744,3598130,39.65217,-90.183876,1.9248394,0.6977925,0.06,0.12,3.2080657,9.624197,1414.0,,98
3596784,3598134,39.657047,-90.736916,1.7372447,0.730085,0.06,0.12,2.895408,8.686224,1633.0,,98
3597004,3596914,39.61903,-90.73735,1.8667982,0.7072821,0.06,0.12,3.1113303,9.333991,2425.0,,98
3597502,3597590,39.52858,-90.31998,1.6614515,0.74459565,0.06,0.12,2.7690856,8.307257,1759.0,,98
3597512,3597630,39.528786,-90.19505,1.8670776,0.7072354,0.06,0.12,3.111796,9.335388,2661.0,,98
3597548,3597574,39.517574,-90.28877,1.4581034,0.7887419,0.06,0.12,2.4301724,7.290517,2085.0,,98
3597642,3597654,39.506058,-90.28761,1.2726882,0.8375169,0.06,0.12,2.121147,6.3634405,708.0,,98
3597944,3597986,39.738476,-90.47816,2.4291906,0.629706,0.06,0.12,4.048651,12.145953,4266.0,,98
3597960,3596318,39.74741,-90.70826,1.9285196,0.6972047,0.06,0.12,3.2141993,9.642598,2501.0,,98
3597964,3596316,39.743988,-90.49044,1.8192369,0.7153811,0.06,0.12,3.0320613,9.096184,2878.0,,98
3599404,3597680,39.497246,-90.283844,1.4490185,0.7909198,0.06,0.12,2.4150307,7.245092,1618.0,,98
3599484,3599510,39.482082,-90.23088,1.538599,0.77026314,0.06,0.12,2.5643318,7.692995,1928.0,,98
3599518,3599540,39.473293,-90.21611,1.4425925,0.7924721,0.06,0.12,2.404321,7.2129626,1501.0,,98
3599522,3599520,39.477848,-90.242,1.575173,0.762321,0.06,0.12,2.6252882,7.875865,2326.0,,98
3599702,3599638,39.43502,-90.1429,3.1415625,0.56216717,0.06,0.12,5.2359376,15.707812,5887.0,,98
5914481,5914067,39.359676,-89.89422,2.5375826,0.61769456,0.06,0.12,4.2293043,12.687913,4593.0,,98
5914843,5914845,39.3375,-90.01458,1.4375044,0.79370844,0.06,0.12,2.3958406,7.187522,2228.0,,98
5914855,5914845,39.329163,-90.01464,2.2974925,0.6453832,0.06,0.12,3.8291543,11.487462,2717.0,,98
5915303,5915363,39.21678,-90.067184,1.6079314,0.75542974,0.06,0.12,2.6798856,8.039657,2007.0,,98
5915471,5915411,39.18859,-90.0645,1.9814129,0.6889316,0.06,0.12,3.3023548,9.907064,2428.0,,98
5915553,5915537,39.17014,-90.11656,2.1225543,0.6683317,0.06,0.12,3.5375905,10.612772,2702.0,,98
5915561,5915563,39.17373,-90.066956,2.228242,0.6541565,0.06,0.12,3.7137368,11.141211,2663.0,,98
2508503,2508535,39.214176,-91.173615,2.8384895,0.5878994,0.06,0.12,4.730816,14.192448,2883.0,,98
2508513,2508539,39.210064,-91.130516,2.2950618,0.64568466,0.06,0.12,3.8251028,11.475308,998.0,,98
2509041,2508961,39.155094,-91.199425,2.7720664,0.5940731,0.06,0.12,4.620111,13.8603325,955.0,,98
2924207,2924263,39.518784,-90.80861,2.134039,0.6667425,0.06,0.12,3.5567315,10.670195,1170.0,,98
2927105,2927113,39.51199,-91.04069,1.7990386,0.71891344,0.06,0.12,2.9983976,8.995193,1482.0,,98
2928929,2928953,39.46679,-90.930664,2.894648,0.5828399,0.06,0.12,4.8244133,14.47324,1289.0,,98
2930487,2928951,39.465286,-90.9582,1.4890665,0.78146374,0.06,0.12,2.4817774,7.4453325,176.0,,98
2930863,2928805,39.500057,-90.77237,1.0273083,0.9205181,0.06,0.12,1.7121805,5.1365414,153.0,,98
2931669,2931667,39.433037,-91.07765,2.4135027,0.6315086,0.06,0.12,4.0225043,12.067513,1972.0,,98
2931911,2931901,39.357277,-91.00462,2.0018706,0.6858166,0.06,0.12,3.3364513,10.009354,460.0,,98
3596208,3596184,39.768486,-90.514694,1.9266812,0.69749814,0.06,0.12,3.2111354,9.633406,1834.0,,98
3596348,3596350,39.744747,-90.65599,1.8905396,0.7033497,0.06,0.12,3.1508994,9.452698,1578.0,,98
3596360,3596342,39.741333,-90.57069,2.8620882,0.5857559,0.06,0.12,4.770147,14.310441,390.0,,98
3596376,3596386,39.73978,-90.42537,2.7502348,0.596149,0.06,0.12,4.5837245,13.751174,2032.0,,98
3597892,3596184,39.776516,-90.49807,2.8021066,0.5912549,0.06,0.12,4.670178,14.010533,4702.0,,98
3598190,3597536,39.522892,-90.23622,1.8011382,0.7185436,0.06,0.12,3.0018969,9.005691,826.0,,98
5914719,5914731,39.447563,-90.002205,2.611844,0.60988384,0.06,0.12,4.3530736,13.05922,658.0,,98
5914721,5914731,39.46487,-90.016754,3.4551778,0.5390561,0.06,0.12,5.75863,17.275888,5556.0,,98
5914789,5914803,39.375145,-90.094055,2.6279125,0.60823584,0.06,0.12,4.379854,13.139563,3617.0,,98
5915587,5915537,39.167454,-90.10698,3.5743167,0.531054,0.06,0.12,5.9571943,17.871584,1431.0,,98
2508587,2508599,39.201767,-91.05801,3.6957343,0.523285,0.055,0.11,6.159557,30.0,2051.0,,98
2924205,2924263,39.525467,-90.80333,3.2974586,0.5502828,0.06,0.12,5.4957643,16.487293,2356.0,,98
2932013,2931999,39.316532,-91.016266,3.2610383,0.5529857,0.06,0.12,5.435064,16.305191,1030.0,,98
3595172,3595256,39.89186,-90.627335,2.485256,0.6233989,0.06,0.12,4.142093,12.42628,2305.0,,98
3596312,3597956,39.7514,-90.64017,1.4526657,0.7900431,0.06,0.12,2.4211094,7.263328,1268.0,,98
3596400,3597958,39.740643,-90.6877,3.2382646,0.5546981,0.06,0.12,5.3971076,16.191322,1696.0,,98
3596782,3598132,39.655823,-90.72818,3.014864,0.5724701,0.06,0.12,5.0247736,15.07432,902.0,,98
3597514,3597630,39.52759,-90.20777,4.0971537,0.5000135,0.06,0.12,6.8285894,20.48577,1553.0,,98
3597984,3596350,39.74098,-90.65371,1.9043498,0.70109487,0.06,0.12,3.1739163,10.0,1148.0,,98
3599482,3599510,39.485794,-90.21416,2.489099,0.62297404,0.06,0.12,4.1484985,12.445495,3600.0,,98
3599630,3599638,39.45072,-90.16625,4.2300205,0.49302268,0.06,0.12,7.050034,21.150103,650.0,,98
4869793,4869883,39.481285,-91.08466,2.766477,0.59460235,0.06,0.12,4.610795,13.832385,74.0,,98
5914057,5914073,39.351357,-89.88541,2.4642358,0.62573934,0.06,0.12,4.1070595,12.321179,3954.0,,98
5914095,5914883,39.324768,-89.99315,3.8810637,0.51211,0.06,0.12,6.4684396,19.40532,1852.0,,98
3596020,3596136,39.796886,-90.52511,3.554888,0.53233254,0.06,0.12,5.9248133,17.774439,3097.0,,98
3596296,3597946,39.750458,-90.50842,3.252689,0.5536115,0.06,0.12,5.4211483,16.263445,1087.0,,98
2924209,937110044,39.525257,-90.97912,3.7618358,0.51920825,0.06,0.12,6.2697263,18.80918,1741.0,,98
3596310,3597956,39.754803,-90.628334,3.4410794,0.5400294,0.06,0.12,5.735132,17.205397,1538.0,,98
3597546,3597574,39.52034,-90.27527,5.265982,0.4476048,0.055,0.11,8.776637,30.0,1229.0,,98
3598122,3598400,39.661167,-90.186485,1.9480066,0.69411904,0.06,0.12,3.2466776,9.740033,74.0,,98
3598384,3598386,39.663486,-90.17278,3.8738272,0.5125318,0.06,0.12,6.456379,19.369137,93.0,,98
2928831,2928861,39.494137,-90.821625,3.7300174,0.5211576,0.06,0.12,6.216696,18.650087,1325.0,,98
3597494,3597590,39.52872,-90.31069,2.6036642,0.61072844,0.06,0.12,4.3394403,13.018321,897.0,,98
2508529,2508553,39.22461,-91.106705,4.607534,0.4747749,0.055,0.11,7.679223,30.0,7016.0,,98
2508673,2508687,39.191715,-91.07312,4.3970604,0.4846702,0.055,0.11,7.3284345,30.0,2186.0,,98
3595926,3595740,39.816948,-90.58411,3.916925,0.5100362,0.055,0.11,6.5282083,30.0,3336.0,,98
937130058,937130059,39.89636,-90.57073,3.1835494,0.558884,0.055,0.11,5.305916,30.0,73.0,,98
2508589,2508599,39.19879,-91.067,4.174835,0.4958873,0.055,0.11,6.9580584,30.0,178.0,,98
3598088,3598092,39.850452,-90.56162,4.9580417,0.45966345,0.06,0.12,8.263402,24.790207,207.0,,98
5914787,5914803,39.364323,-90.0831,5.4886336,0.43950137,0.055,0.11,9.147723,30.0,931.0,,98
5914823,5914833,39.352917,-90.022446,6.357135,0.41192147,0.055,0.11,10.595224,31.785673,2924.0,,98
3595128,3595256,39.898956,-90.61992,5.0801153,0.45475727,0.06,0.12,8.466859,25.400578,1408.0,,98
2508515,2508539,39.20987,-91.13651,6.4879775,0.40823564,0.055,0.11,10.813295,32.439888,218.0,,98
