Date,seconds,discharge-cms
2008-08-07 08:00:00,5819247.402566667,976.264983509351
2008-08-07 09:00:00,5822889.10685,971.6274252157012
2008-08-07 10:00:00,5826530.8122,966.9882453603446
2008-08-07 11:00:00,5830172.51825,962.3479743797959
2008-08-07 12:00:00,5833814.224800001,957.7072321343961
2008-08-07 13:00:00,5837455.931600001,953.065625212234
2008-08-07 14:00:00,5841097.638766666,948.4240608414915
2008-08-07 15:00:00,5844739.352,943.8260548912557
2008-08-07 16:00:00,5848381.097266667,939.2288971569957
2008-08-07 17:00:00,5852022.844799999,934.587432640238
2008-08-07 18:00:00,5855664.592266667,929.9440050357935
2008-08-07 19:00:00,5859306.3397,925.2998935170733
2008-08-07 20:00:00,5862219.7377,921.5887121811363
2008-08-07 21:00:00,5865861.4851,916.9437893542328
2008-08-07 22:00:00,5869503.2325,912.3033685624687
2008-08-07 23:00:00,5873144.979833334,907.6609889334113
2008-08-08 00:00:00,5876786.727399999,903.2779991839251
2008-08-08 01:00:00,5880428.475433334,899.2614869319336
2008-08-08 02:00:00,5884070.2234000005,895.2465263694877
2008-08-08 03:00:00,5887711.971333333,891.232711020105
2008-08-08 04:00:00,5891353.719149999,887.2138207242516
2008-08-08 05:00:00,5894995.467,883.2013212075881
2008-08-08 06:00:00,5898637.2148,879.1840767151102
2008-08-08 07:00:00,5902278.962499999,875.1713792756855
2008-08-08 08:00:00,5905920.710200001,871.1558534978874
2008-08-08 09:00:00,5909562.457866666,867.1398312923724
2008-08-08 10:00:00,5913204.20555,863.1275191631837
2008-08-08 11:00:00,5916845.953166666,859.1115217336279
2008-08-08 12:00:00,5920487.700750001,855.0953188410697
2008-08-08 13:00:00,5924129.448433333,851.0840072989004
2008-08-08 14:00:00,5927771.19655,847.0695192913092
2008-08-08 15:00:00,5930684.595000001,843.8559482180237
2008-08-08 16:00:00,5934326.342966667,839.8396534800495
2008-08-08 17:00:00,5937968.0909,835.8258096255139
2008-08-08 18:00:00,5941609.838766667,831.809468680326
2008-08-08 19:00:00,5945251.586549999,827.7966969241165
2008-08-08 20:00:00,5948893.334400001,823.7819108331313
2008-08-08 21:00:00,5952535.0821,819.7631941476943
2008-08-08 22:00:00,5956176.829766667,815.7499792849306
2008-08-08 23:00:00,5959818.57735,811.7333306798229
2008-08-09 00:00:00,5963460.2493,808.0641371576253
2008-08-09 01:00:00,5967101.7131,805.1802096777947
2008-08-09 02:00:00,5970743.0575,802.5335124886172
2008-08-09 03:00:00,5974384.34045,799.9777991024487
2008-08-09 04:00:00,5978025.576066666,797.4824621786348
2008-08-09 05:00:00,5981666.78445,795.028898220881
2008-08-09 06:00:00,5985307.974133332,792.6075518572312
2008-08-09 07:00:00,5988949.1529,790.1958364507328
2008-08-09 08:00:00,5991862.090050001,788.2830775493245
2008-08-09 09:00:00,5995503.257333334,785.8892228951757
2008-08-09 10:00:00,5999144.42175,783.5113493165261
2008-08-09 11:00:00,6002785.587766667,781.139022178499
2008-08-09 12:00:00,6006426.75615,778.7749408205784
2008-08-09 13:00:00,6010068.226666667,776.4152616871303
2008-08-09 14:00:00,6013711.7085,774.0722317665745
2008-08-09 15:00:00,6017359.1228,771.7439785958192
2008-08-09 16:00:00,6021010.1175,769.4285143384498
2008-08-09 17:00:00,6024665.220600001,767.1056170205353
2008-08-09 18:00:00,6028323.93165,764.7977286095891
2008-08-09 19:00:00,6031986.769133333,762.4900099715856
2008-08-09 20:00:00,6035653.23605,760.1882981655169
2008-08-09 21:00:00,6039323.866433334,757.8806373747017
2008-08-09 22:00:00,6042998.158949999,755.5765759105773
2008-08-09 23:00:00,6045940.5333,753.7305496062546
2008-08-10 00:00:00,6049622.1572,751.4347383154036
2008-08-10 01:00:00,6053307.1397,749.2633522284852
2008-08-10 02:00:00,6056995.627099999,747.2509436323079
2008-08-10 03:00:00,6060687.03345,745.3404590082889
2008-08-10 04:00:00,6064381.646833333,743.5206646270254
2008-08-10 05:00:00,6068078.99295,741.756819845981
2008-08-10 06:00:00,6071039.00835,740.3878401001336
2008-08-10 07:00:00,6074741.657533333,738.704338992798
2008-08-10 08:00:00,6078446.953199999,736.9906515716159
2008-08-10 09:00:00,6082155.292933334,735.2953529667285
2008-08-10 10:00:00,6085866.267899999,733.6293070924401
2008-08-10 11:00:00,6089580.2208,731.9951057819079
2008-08-10 12:00:00,6093296.75495,730.3841045565282
2008-08-10 13:00:00,6096272.0320999995,729.1092936047371
2008-08-10 14:00:00,6099993.675233333,727.5357045525103
2008-08-10 15:00:00,6103717.850099999,725.9787277255542
2008-08-10 16:00:00,6107444.904800001,724.4384960883948
2008-08-10 17:00:00,6111174.46785,722.9128392684928
2008-08-10 18:00:00,6114160.116599999,721.7011953820779
2008-08-10 19:00:00,6117894.6721,720.1962113232474
2008-08-10 20:00:00,6121631.7145,718.7028393916755
2008-08-10 21:00:00,6125371.592566666,717.2185281102653
2008-08-10 22:00:00,6129113.94785,715.74432991802
2008-08-10 23:00:00,6132859.129066666,714.2790662266208
2008-08-11 00:00:00,6136607.0017,712.8373449277549
2008-08-11 01:00:00,6139609.5145,710.8640548086782
2008-08-11 02:00:00,6143372.2801,705.5159042724546
2008-08-11 03:00:00,6147146.00845,699.5536859859567
2008-08-11 04:00:00,6150174.42395,694.4206740211596
2008-08-11 05:00:00,6153972.548366667,687.6321110655059
2008-08-11 06:00:00,6157783.941,680.5280321090448
2008-08-11 07:00:00,6161611.264333333,673.1313802070708
2008-08-11 08:00:00,6165453.144850001,665.5190508013582
2008-08-11 09:00:00,6168538.716150001,659.2826515940358
2008-08-11 10:00:00,6172411.316366666,651.3347646879653
2008-08-11 11:00:00,6176300.03365,643.2515406011767
2008-08-11 12:00:00,6179424.2776500005,636.6943926950584
2008-08-11 13:00:00,6182560.2111,630.0666773876528
2008-08-11 14:00:00,6186497.638300001,621.690296967228
2008-08-11 15:00:00,6190453.0370000005,613.2324716707174
2008-08-11 16:00:00,6193632.10595,606.4062158266445
2008-08-11 17:00:00,6196824.1435,599.5317693247225
2008-08-11 18:00:00,6200833.584866666,590.8761506255076
2008-08-11 19:00:00,6204862.9085,582.1648799485507
2008-08-11 20:00:00,6208102.67685,575.1482882065952
2008-08-11 21:00:00,6211356.7849,568.0946950537661
2008-08-11 22:00:00,6215445.874766666,559.2227905960716
2008-08-11 23:00:00,6219556.97795,550.3012947483971
2008-08-12 00:00:00,6222864.14255,542.2170801338465
2008-08-12 01:00:00,6226187.286,534.3108426299938
2008-08-12 02:00:00,6229525.12685,527.3046684056869
2008-08-12 03:00:00,6232876.35685,521.061949138038
2008-08-12 04:00:00,6237083.0772,514.1838143670303
2008-08-12 05:00:00,6241304.5466,509.78812110879676
2008-08-12 06:00:00,6244688.8291,507.6317929798945
