,"273,000",7730.499231,282,24364800,7730.499231
,"268,000",7588.914996,283,24451200,7588.914996
,"264,000",7475.647608,284,24537600,7475.647608
,"259,000",7334.063373,285,24624000,7334.063373
,"257,000",7277.429679,286,24710400,7277.429679
,"253,000",7164.162291,287,24796800,7164.162291
,"247,000",6994.261209,288,24883200,6994.261209
,"238,000",6739.409586,289,24969600,6739.409586
,"231,000",6541.191657,290,25056000,6541.191657
,"226,000",6399.607422,291,25142400,6399.607422
,"217,000",6144.755799,292,25228800,6144.755799
,"211,000",5974.854717,293,25315200,5974.854717
,"202,000",5720.003094,294,25401600,5720.003094
,"202,000",5720.003094,295,25488000,5720.003094
,"203,000",5748.319941,296,25574400,5748.319941
,"209,000",5918.221023,297,25660800,5918.221023
,"212,000",6003.171564,298,25747200,6003.171564
,"216,000",6116.438952,299,25833600,6116.438952
,"223,000",6314.656881,300,25920000,6314.656881
,"229,000",6484.557963,301,26006400,6484.557963
,"240,000",6796.04328,302,26092800,6796.04328
,"250,000",7079.21175,303,26179200,7079.21175
,"256,000",7249.112832,304,26265600,7249.112832
,"258,000",7305.746526,305,26352000,7305.746526
,"260,000",7362.38022,306,26438400,7362.38022
,"260,000",7362.38022,307,26524800,7362.38022
,"258,000",7305.746526,308,26611200,7305.746526
,"257,000",7277.429679,309,26697600,7277.429679
,"260,000",7362.38022,310,26784000,7362.38022
,"261,000",7390.697067,311,26870400,7390.697067
,"265,000",7503.964455,312,26956800,7503.964455
,"267,000",7560.598149,313,27043200,7560.598149
,"268,000",7588.914996,314,27129600,7588.914996
,"274,000",7758.816078,315,27216000,7758.816078
,"278,000",7872.083466,316,27302400,7872.083466
,"271,000",7673.865537,317,27388800,7673.865537
,"261,000",7390.697067,318,27475200,7390.697067
,"253,000",7164.162291,319,27561600,7164.162291
,"250,000",7079.21175,320,27648000,7079.21175
,"243,000",6880.993821,321,27734400,6880.993821
,"245,000",6937.627515,322,27820800,6937.627515
,"250,000",7079.21175,323,27907200,7079.21175
,"260,000",7362.38022,324,27993600,7362.38022
,"273,000",7730.499231,325,28080000,7730.499231
,"287,000",8126.935089,326,28166400,8126.935089
,"308,000",8721.588876,327,28252800,8721.588876
,"343,000",9712.678521,328,28339200,9712.678521
,"377,000",10675.45132,329,28425600,10675.45132
,"411,000",11638.22412,330,28512000,11638.22412
,"443,000",12544.36322,331,28598400,12544.36322
,"500,000",14158.4235,332,28684800,14158.4235
,"519,000",14696.44359,333,28771200,14696.44359
,"541,000",15319.41423,334,28857600,15319.41423
,"552,000",15630.89954,335,28944000,15630.89954
,"561,000",15885.75117,336,29030400,15885.75117
,"574,000",16253.87018,337,29116800,16253.87018
,"588,000",16650.30604,338,29203200,16650.30604
,"620,000",17556.44514,339,29289600,17556.44514
,"644,000",18236.04947,340,29376000,18236.04947
,"668,000",18915.6538,341,29462400,18915.6538
,"699,000",19793.47605,342,29548800,19793.47605
,"721,000",20416.44669,343,29635200,20416.44669
,"748,000",21181.00156,344,29721600,21181.00156
,"769,000",21775.65534,345,29808000,21775.65534
,"790,000",22370.30913,346,29894400,22370.30913
,"800,000",22653.4776,347,29980800,22653.4776
,"803,000",22738.42814,348,30067200,22738.42814
,"817,000",23134.864,349,30153600,23134.864
,"824,000",23333.08193,350,30240000,23333.08193
,"833,000",23587.93355,351,30326400,23587.93355
,"837,000",23701.20094,352,30412800,23701.20094
,"844,000",23899.41887,353,30499200,23899.41887
,"852,000",24125.95364,354,30585600,24125.95364
,"856,000",24239.22103,355,30672000,24239.22103
,"860,000",24352.48842,356,30758400,24352.48842
,"870,000",24635.65689,357,30844800,24635.65689
,"877,000",24833.87482,358,30931200,24833.87482
,"884,000",25032.09275,359,31017600,25032.09275
,"898,000",25428.52861,360,31104000,25428.52861
,"892,000",25258.62752,361,31190400,25258.62752
,"877,000",24833.87482,362,31276800,24833.87482
,"863,000",24437.43896,363,31363200,24437.43896
,"852,000",24125.95364,364,31449600,24125.95364
,"837,000",23701.20094,365,31536000,23701.20094
,,,,,
