Date,seconds,discharge-cms
2008-07-21 12:00:00,,14.591553174509132
2008-07-21 13:00:00,4370067.2473,14.455038885963987
2008-07-21 14:00:00,,14.41048268554312
2008-07-21 15:00:00,,14.36592648512225
2008-07-21 16:00:00,4378045.302,14.321370284701382
2008-07-21 17:00:00,,14.253113334484217
2008-07-21 18:00:00,4385630.9125,14.184856384267054
2008-07-21 19:00:00,,14.10688696787514
2008-07-21 20:00:00,4392914.3007,14.028917551483225
2008-07-21 21:00:00,,13.94651141124778
2008-07-21 22:00:00,4399956.5705,13.864105271012335
2008-07-21 23:00:00,,13.805934053246911
2008-07-22 00:00:00,4406794.0643,13.747762835481488
2008-07-22 01:00:00,4413443.0681,13.660393054993108
2008-07-22 02:00:00,,13.638677460577558
2008-07-22 03:00:00,4419901.1338,13.616961866162008
2008-07-22 04:00:00,,13.630581358901399
2008-07-22 05:00:00,4426193.8042,13.644200851640788
2008-07-22 06:00:00,,13.704047161279233
2008-07-22 07:00:00,4432343.0536,13.76389347091768
2008-07-22 08:00:00,4438364.4349,13.946431871977047
2008-07-22 09:00:00,,14.06011635310099
2008-07-22 10:00:00,4444266.2752,14.17380083422493
2008-07-22 11:00:00,,14.344505115931074
2008-07-22 12:00:00,4450054.8682,14.515209397637218
2008-07-22 13:00:00,4455737.8967,14.951769039472854
2008-07-22 14:00:00,,15.244803716584979
2008-07-22 15:00:00,4461324.1448,15.537838393697106
2008-07-22 16:00:00,4466823.7143,16.28215315052067
2008-07-22 17:00:00,,16.73716691104678
2008-07-22 18:00:00,4472246.1963,17.192180671572892
2008-07-22 19:00:00,4477600.066,18.268009525069118
2008-07-22 20:00:00,,18.920088458264306
2008-07-22 21:00:00,4482891.6637,19.572167391459498
2008-07-22 22:00:00,4488125.357,21.084695265978247
2008-07-22 23:00:00,,21.942050390316528
2008-07-23 00:00:00,4493303.4158,22.799405514654808
2008-07-23 01:00:00,4498473.1787,24.63141912926156
2008-07-23 02:00:00,,25.65233211563526
